Date,Average temperature (°F),Average humidity (%),Average dewpoint (°F),Average barometer (in),Average windspeed (mph),Average gustspeed (mph),Average direction (°deg),Rainfall for month (in),Rainfall for year (in),Maximum rain per minute,Maximum temperature (°F),Minimum temperature (°F),Maximum humidity (%),Minimum humidity (%),Maximum pressure,Minimum pressure,Maximum windspeed (mph),Maximum gust speed (mph),Maximum heat index (°F),Date1,Month,diff_pressure
2012-11-04,47.3,30.0,16.6,30.0,8.3,12.5,244.0,0.0,9.75,0.0,54.5,44.1,46.0,18.0,30.158,29.933,19.6,31.1,54.5,2012-11-04,11,0.22500000000000142
2012-11-05,46.4,42.0,23.1,30.1,8.6,12.2,240.0,0.0,9.75,0.0,56.6,30.0,76.0,26.0,30.212,29.98,26.5,31.1,56.6,2012-11-05,11,0.23199999999999932
2012-11-06,50.2,31.0,20.0,30.0,6.8,10.3,252.0,0.0,9.75,0.0,61.9,38.5,45.0,18.0,30.133,29.943,18.4,27.6,61.9,2012-11-06,11,0.18999999999999773
2012-11-07,50.9,23.0,13.5,29.9,6.4,9.4,242.0,0.0,9.75,0.0,63.2,37.2,41.0,13.0,30.04,29.716,18.4,26.5,63.2,2012-11-07,11,0.32399999999999807
2012-11-08,44.9,37.0,17.9,29.7,4.8,7.1,285.0,0.0,9.75,0.0,60.5,23.9,77.0,19.0,29.88,29.585,20.7,27.6,60.5,2012-11-08,11,0.29499999999999815
2012-11-09,45.8,37.0,18.7,29.5,7.4,10.8,238.0,0.0,9.75,0.0,60.1,23.5,77.0,18.0,29.718,29.26,23.0,32.2,60.1,2012-11-09,11,0.4579999999999984
2012-11-10,31.7,58.0,17.7,29.5,6.6,9.7,241.0,0.0,9.75,0.0,44.1,15.2,84.0,31.0,29.838,29.221,25.3,33.4,44.1,2012-11-10,11,0.6170000000000009
2012-11-11,18.4,40.0,-3.8,30.1,10.4,15.8,251.0,0.0,9.75,0.0,26.4,11.0,84.0,19.0,30.298,29.839,28.8,42.6,26.4,2012-11-11,11,0.45899999999999963
2012-11-12,30.2,24.0,-3.2,30.3,13.2,18.7,242.0,0.0,9.75,0.0,41.2,15.7,36.0,16.0,30.417,30.159,27.6,41.4,41.2,2012-11-12,11,0.25800000000000267
2012-11-13,35.4,33.0,7.9,30.2,8.6,12.2,241.0,0.0,9.75,0.0,42.8,24.8,66.0,16.0,30.287,30.092,20.7,31.1,42.8,2012-11-13,11,0.19500000000000028
2012-11-14,40.9,29.0,10.0,30.1,8.3,12.5,243.0,0.0,9.75,0.0,50.1,25.4,65.0,19.0,30.242,29.948,24.2,34.5,50.1,2012-11-14,11,0.2940000000000005
2012-11-15,30.9,66.0,20.1,30.3,2.4,4.0,50.0,0.0,9.75,0.0,41.3,16.9,87.0,46.0,30.485,30.05,10.4,13.8,41.3,2012-11-15,11,0.4349999999999987
2012-11-16,39.7,37.0,10.9,30.2,6.2,8.9,237.0,0.0,9.75,0.0,55.3,14.1,89.0,11.0,30.455,29.923,19.6,28.8,55.3,2012-11-16,11,0.532
2012-11-17,41.8,47.0,21.9,30.0,8.2,11.9,238.0,0.0,9.75,0.0,51.0,24.4,73.0,29.0,30.06,29.867,25.3,35.7,51.0,2012-11-17,11,0.19299999999999784
2012-11-18,42.0,45.0,21.4,29.9,8.1,11.7,241.0,0.0,9.75,0.0,50.2,23.9,79.0,27.0,30.059,29.829,25.3,36.8,50.2,2012-11-18,11,0.23000000000000043
2012-11-19,42.4,39.0,19.1,30.1,7.4,10.5,230.0,0.0,9.75,0.0,50.6,34.9,48.0,27.0,30.211,29.959,18.4,26.5,50.6,2012-11-19,11,0.2519999999999989
2012-11-20,48.3,25.0,13.2,30.0,9.2,12.9,240.0,0.0,9.75,0.0,57.2,40.2,38.0,17.0,30.121,29.893,19.6,28.8,57.2,2012-11-20,11,0.22799999999999798
2012-11-21,50.2,17.0,6.9,29.8,10.4,14.8,234.0,0.0,9.75,0.0,57.2,44.2,23.0,12.0,29.957,29.692,26.5,34.5,57.2,2012-11-21,11,0.26500000000000057
2012-11-22,42.6,28.0,11.0,30.0,8.7,12.5,228.0,0.0,9.75,0.0,52.1,23.5,47.0,16.0,30.392,29.69,23.0,36.8,52.1,2012-11-22,11,0.7019999999999982
2012-11-23,37.0,32.0,6.2,30.4,7.9,11.5,244.0,0.0,9.75,0.0,52.3,13.1,67.0,15.0,30.539,30.043,21.9,31.1,52.3,2012-11-23,11,0.4960000000000022
2012-11-24,47.7,19.0,7.1,29.9,10.9,16.0,237.0,0.0,9.75,0.0,55.1,40.9,27.0,14.0,30.04,29.754,26.5,35.7,55.1,2012-11-24,11,0.2859999999999978
2012-11-25,43.4,23.0,7.3,29.8,8.8,13.2,244.0,0.0,9.75,0.0,53.9,32.8,32.0,12.0,29.866,29.594,20.7,31.1,53.9,2012-11-25,11,0.27199999999999847
2012-11-26,28.2,60.0,12.9,30.2,4.9,7.3,35.0,0.0,9.75,0.0,39.6,17.8,89.0,12.0,30.414,29.788,18.4,31.1,39.6,2012-11-26,11,0.6260000000000012
2012-11-27,43.1,14.0,-3.6,30.1,9.4,13.6,214.0,0.0,9.75,0.0,53.8,34.9,22.0,7.0,30.261,29.957,25.3,40.3,53.8,2012-11-27,11,0.3039999999999985
2012-11-28,44.8,17.0,2.2,30.0,10.4,15.6,246.0,0.0,9.75,0.0,52.1,41.6,27.0,10.0,30.117,29.847,24.2,32.2,52.1,2012-11-28,11,0.2699999999999996
2012-11-29,46.0,31.0,16.8,29.9,9.6,14.1,247.0,0.0,9.75,0.0,54.8,42.3,39.0,20.0,29.94,29.766,24.2,35.7,54.8,2012-11-29,11,0.17400000000000304
2012-11-30,46.8,33.0,18.3,29.8,13.1,18.4,241.0,0.0,9.75,0.0,53.9,38.0,47.0,22.0,29.947,29.61,26.5,35.7,53.9,2012-11-30,11,0.33699999999999974
2012-12-01,46.3,35.0,19.6,29.8,8.6,12.9,245.0,0.0,9.75,0.0,54.1,39.2,46.0,25.0,29.915,29.624,23.0,38.0,54.1,2012-12-01,12,0.29100000000000037
2012-12-02,47.8,23.0,10.3,29.7,11.1,16.0,233.0,0.0,9.75,0.0,56.5,33.9,39.0,12.0,29.965,29.462,27.6,40.3,56.5,2012-12-02,12,0.5030000000000001
2012-12-03,38.9,24.0,1.9,29.8,11.5,16.8,246.0,0.0,9.75,0.0,46.8,24.5,63.0,6.0,30.222,29.396,32.2,49.5,46.8,2012-12-03,12,0.8260000000000005
2012-12-04,41.0,23.0,5.4,30.2,10.7,15.6,243.0,0.0,9.75,0.0,49.6,29.7,35.0,15.0,30.414,30.035,21.9,32.2,49.6,2012-12-04,12,0.37900000000000134
2012-12-05,46.7,37.0,21.0,29.9,10.3,14.4,230.0,0.0,9.75,0.0,57.6,36.0,56.0,21.0,30.065,29.67,23.0,33.4,57.6,2012-12-05,12,0.3949999999999996
2012-12-06,36.7,58.0,22.5,29.8,4.1,6.3,253.0,0.0,9.75,0.0,47.7,25.3,78.0,30.0,29.934,29.697,16.1,24.2,47.7,2012-12-06,12,0.23700000000000188
2012-12-07,32.9,52.0,16.3,29.8,10.0,14.3,254.0,0.0,9.75,0.0,39.7,22.4,74.0,35.0,29.944,29.649,27.6,35.7,39.7,2012-12-07,12,0.29499999999999815
2012-12-08,26.8,52.0,11.2,29.8,7.6,11.2,249.0,0.0,9.75,0.0,33.4,15.2,73.0,34.0,30.008,29.607,23.0,32.2,33.4,2012-12-08,12,0.4009999999999998
2012-12-09,12.1,40.0,-8.4,30.3,5.1,7.8,242.0,0.0,9.75,0.0,21.3,0.3,69.0,23.0,30.523,29.992,25.3,41.4,21.3,2012-12-09,12,0.5309999999999988
2012-12-10,18.3,43.0,-1.2,30.1,10.8,16.1,245.0,0.0,9.75,0.0,25.4,11.7,71.0,28.0,30.221,30.009,27.6,39.1,25.4,2012-12-10,12,0.21199999999999974
2012-12-11,21.7,50.0,4.3,30.0,10.6,15.4,246.0,0.0,9.75,0.0,32.1,7.0,79.0,27.0,30.197,29.812,26.5,38.0,32.1,2012-12-11,12,0.384999999999998
2012-12-12,34.7,33.0,8.2,29.8,12.1,17.1,243.0,0.0,9.75,0.0,43.1,27.2,45.0,24.0,29.968,29.747,29.9,39.1,43.1,2012-12-12,12,0.22100000000000009
2012-12-13,36.0,27.0,4.4,29.9,7.1,10.4,240.0,0.0,9.75,0.0,45.5,18.1,54.0,16.0,29.988,29.754,25.3,36.8,45.5,2012-12-13,12,0.2339999999999982
2012-12-14,27.6,45.0,8.5,29.8,2.1,3.5,313.0,0.0,9.75,0.0,43.8,15.6,60.0,27.0,29.972,29.507,15.0,20.7,43.8,2012-12-14,12,0.46499999999999986
2012-12-15,32.4,45.0,13.2,29.7,8.1,11.8,243.0,0.0,9.75,0.0,36.2,22.7,54.0,34.0,29.752,29.525,19.6,26.5,36.2,2012-12-15,12,0.2270000000000003
2012-12-16,26.4,38.0,3.7,29.7,8.4,13.0,250.0,0.0,9.75,0.0,31.0,19.4,51.0,26.0,29.861,29.676,24.2,36.8,31.0,2012-12-16,12,0.18500000000000227
2012-12-17,29.4,53.0,14.0,29.7,10.9,15.9,243.0,0.0,9.75,0.0,35.8,25.0,71.0,35.0,29.786,29.588,32.2,42.6,35.8,2012-12-17,12,0.1980000000000004
2012-12-18,23.6,80.0,18.3,29.8,1.2,2.2,135.0,0.02,9.77,0.0,28.8,18.4,87.0,62.0,29.855,29.649,8.1,11.5,28.8,2012-12-18,12,0.20599999999999952
2012-12-19,13.7,64.0,2.7,30.1,5.9,8.8,273.0,0.1,9.85,0.0,20.8,6.0,85.0,29.0,30.362,29.768,24.2,36.8,20.8,2012-12-19,12,0.5939999999999976
2012-12-20,25.7,26.0,-4.8,30.4,14.3,20.4,239.0,0.1,9.85,0.0,34.0,13.3,34.0,20.0,30.498,30.228,35.7,44.9,34.0,2012-12-20,12,0.2699999999999996
2012-12-21,33.6,23.0,-1.5,30.2,7.2,10.6,248.0,0.12,9.87,0.0,44.6,22.7,38.0,14.0,30.319,29.993,27.6,36.8,44.6,2012-12-21,12,0.3260000000000005
2012-12-22,39.0,13.0,-9.1,29.9,11.7,16.6,241.0,0.12,9.87,0.0,47.2,26.5,25.0,9.0,30.103,29.793,27.6,36.8,47.2,2012-12-22,12,0.3100000000000023
2012-12-23,33.8,31.0,5.2,29.9,14.9,21.6,250.0,0.12,9.87,0.0,38.5,30.3,55.0,10.0,29.975,29.745,28.8,38.0,38.5,2012-12-23,12,0.23000000000000043
2012-12-24,28.1,57.0,13.4,29.8,7.1,10.4,243.0,0.12,9.87,0.0,34.9,13.1,86.0,34.0,29.937,29.639,24.2,35.7,34.9,2012-12-24,12,0.2980000000000018
2012-12-25,8.5,77.0,2.6,30.3,2.2,3.2,36.0,0.19,9.94,0.0,21.1,-1.4,82.0,66.0,30.554,29.939,10.4,11.5,21.1,2012-12-25,12,0.6149999999999984
2012-12-26,19.1,61.0,6.7,30.0,6.3,9.2,252.0,0.19,9.94,0.0,36.8,-3.3,83.0,39.0,30.33,29.526,21.9,32.2,36.8,2012-12-26,12,0.8039999999999985
2012-12-27,18.2,59.0,5.2,29.8,4.3,6.7,294.0,0.19,9.94,0.0,28.8,1.5,83.0,30.0,30.095,29.513,18.4,25.3,28.8,2012-12-27,12,0.5819999999999972
2012-12-28,15.4,42.0,-4.5,30.2,9.6,13.8,247.0,0.19,9.94,0.0,23.2,0.7,80.0,27.0,30.289,30.028,23.0,32.2,23.2,2012-12-28,12,0.2610000000000028
2012-12-29,17.1,36.0,-6.4,30.3,2.8,4.4,295.0,0.19,9.94,0.0,36.8,-0.2,59.0,19.0,30.511,29.938,18.4,26.5,36.8,2012-12-29,12,0.5730000000000004
2012-12-30,27.6,31.0,-0.4,30.0,8.4,12.6,244.0,0.19,9.94,0.0,37.6,16.7,63.0,16.0,30.106,29.814,25.3,39.1,37.6,2012-12-30,12,0.2920000000000016
2012-12-31,12.5,73.0,5.4,30.1,1.1,1.9,82.0,0.19,9.94,0.0,23.5,1.1,81.0,61.0,30.377,29.968,9.2,11.5,23.5,2012-12-31,12,0.4089999999999989
2013-01-01,13.4,50.0,-3.5,30.4,6.4,9.7,255.0,0.0,0.0,0.0,22.9,-0.0,80.0,28.0,30.466,30.246,17.3,26.5,22.9,2013-01-01,01,0.22000000000000242
2013-01-02,16.1,36.0,-6.3,30.4,5.3,8.1,257.0,0.0,0.0,0.0,24.8,4.1,52.0,24.0,30.536,30.267,17.3,24.2,24.8,2013-01-02,01,0.2690000000000019
2013-01-03,13.2,45.0,-7.9,30.6,1.5,2.7,33.0,0.0,0.0,0.0,38.9,-7.7,73.0,11.0,30.787,30.35,11.5,17.3,38.9,2013-01-03,01,0.4369999999999976
2013-01-04,19.1,52.0,2.4,30.4,0.9,1.6,61.0,0.0,0.0,0.0,44.8,2.0,75.0,22.0,30.644,30.173,6.9,8.1,44.8,2013-01-04,01,0.4710000000000001
2013-01-05,20.2,42.0,-2.4,30.4,3.5,5.4,266.0,0.0,0.0,0.0,41.8,-0.2,74.0,16.0,30.58,30.169,16.1,24.2,41.8,2013-01-05,01,0.4109999999999978
2013-01-06,27.3,28.0,-6.6,30.3,4.7,6.9,251.0,0.0,0.0,0.0,49.6,-0.8,58.0,8.0,30.525,29.78,19.6,27.6,49.6,2013-01-06,01,0.7449999999999974
2013-01-07,38.0,14.0,-7.1,29.9,7.8,11.2,244.0,0.0,0.0,0.0,47.0,27.5,27.0,7.0,30.083,29.713,23.0,34.5,47.0,2013-01-07,01,0.36999999999999744
2013-01-08,33.3,38.0,10.2,30.0,14.2,19.5,237.0,0.0,0.0,0.0,36.5,30.0,46.0,16.0,30.215,29.67,27.6,39.1,36.5,2013-01-08,01,0.5449999999999982
2013-01-09,38.6,29.0,7.4,30.1,4.2,6.4,249.0,0.0,0.0,0.0,54.1,24.5,44.0,12.0,30.346,29.962,15.0,24.2,54.1,2013-01-09,01,0.38400000000000034
2013-01-10,29.8,37.0,3.5,29.8,4.4,6.5,254.0,0.0,0.0,0.0,47.9,14.8,60.0,11.0,30.057,29.464,18.4,27.6,47.9,2013-01-10,01,0.593
2013-01-11,18.8,46.0,0.9,29.5,11.3,16.6,250.0,0.0,0.0,0.0,30.7,10.0,78.0,25.0,29.894,29.226,29.9,42.6,30.7,2013-01-11,01,0.6679999999999993
2013-01-12,7.1,46.0,-11.0,30.1,5.6,8.4,239.0,0.0,0.0,0.0,16.9,-3.3,75.0,23.0,30.349,29.894,16.1,28.8,16.9,2013-01-12,01,0.45500000000000185
2013-01-13,-1.0,68.0,-9.2,30.4,1.6,2.8,83.0,0.0,0.0,0.0,11.2,-9.8,73.0,52.0,30.558,30.26,9.2,12.7,11.2,2013-01-13,01,0.29799999999999827
2013-01-14,-1.0,57.0,-13.6,30.5,3.2,4.8,247.0,0.0,0.0,0.0,15.5,-13.5,73.0,26.0,30.671,30.286,15.0,21.9,15.5,2013-01-14,01,0.384999999999998
2013-01-15,20.1,38.0,-1.6,30.3,5.6,8.4,255.0,0.0,0.0,0.0,31.8,3.4,50.0,23.0,30.515,30.152,15.0,24.2,31.8,2013-01-15,01,0.36299999999999955
2013-01-16,31.8,46.0,12.1,30.2,5.3,7.7,249.0,0.0,0.0,0.0,50.1,16.4,74.0,23.0,30.46,30.057,18.4,24.2,50.1,2013-01-16,01,0.40300000000000225
2013-01-17,27.7,48.0,6.5,30.5,2.8,4.4,247.0,0.0,0.0,0.0,51.4,6.5,83.0,16.0,30.742,30.121,20.7,32.2,51.4,2013-01-17,01,0.6210000000000022
2013-01-18,37.8,20.0,0.6,30.1,14.9,20.3,241.0,0.0,0.0,0.0,44.7,32.9,25.0,16.0,30.242,30.009,26.5,40.3,44.7,2013-01-18,01,0.23300000000000054
2013-01-19,39.2,17.0,-2.8,30.1,10.0,14.4,243.0,0.0,0.0,0.0,48.6,32.2,24.0,10.0,30.22,29.993,19.6,31.1,48.6,2013-01-19,01,0.2270000000000003
2013-01-20,33.8,26.0,-0.1,30.1,9.0,12.4,217.0,0.0,0.0,0.0,42.9,18.1,60.0,13.0,30.35,30.02,20.7,34.5,42.9,2013-01-20,01,0.33000000000000185
2013-01-21,36.5,23.0,1.2,30.1,15.0,20.4,231.0,0.0,0.0,0.0,43.3,30.6,29.0,12.0,30.26,29.996,28.8,39.1,43.3,2013-01-21,01,0.2640000000000029
2013-01-22,43.1,9.0,-11.9,30.0,16.8,24.0,245.0,0.0,0.0,0.0,50.9,36.6,14.0,6.0,30.1,29.931,35.7,46.0,50.9,2013-01-22,01,0.16900000000000048
2013-01-23,47.2,9.0,-8.9,30.0,10.5,15.3,253.0,0.0,0.0,0.0,56.7,42.1,15.0,6.0,30.074,29.906,26.5,35.7,56.7,2013-01-23,01,0.1680000000000028
2013-01-24,43.2,26.0,7.5,29.9,15.9,21.8,241.0,0.0,0.0,0.0,50.2,33.5,51.0,11.0,30.005,29.839,32.2,42.6,50.2,2013-01-24,01,0.16600000000000037
2013-01-25,42.6,44.0,21.8,30.0,10.8,15.5,250.0,0.0,0.0,0.0,49.9,38.5,52.0,32.0,30.073,29.882,23.0,34.5,49.9,2013-01-25,01,0.19099999999999895
2013-01-26,41.2,49.0,21.9,29.8,5.8,8.5,243.0,0.0,0.0,0.0,51.6,30.1,89.0,24.0,29.904,29.644,20.7,31.1,51.6,2013-01-26,01,0.26000000000000156
2013-01-27,37.1,56.0,20.5,29.7,7.0,10.4,247.0,0.01,0.01,0.0,47.7,26.6,91.0,26.0,29.769,29.591,26.5,33.4,47.7,2013-01-27,01,0.17799999999999727
2013-01-28,31.3,55.0,15.7,29.6,5.4,8.5,243.0,0.01,0.01,0.0,45.1,18.9,85.0,27.0,29.697,29.487,24.2,33.4,45.1,2013-01-28,01,0.21000000000000085
2013-01-29,15.7,44.0,-3.2,29.9,6.3,9.3,254.0,0.01,0.01,0.0,23.5,5.2,85.0,26.0,30.197,29.663,21.9,29.9,23.5,2013-01-29,01,0.5339999999999989
2013-01-30,21.8,43.0,2.5,30.0,12.3,19.2,257.0,0.01,0.01,0.0,28.5,10.4,56.0,31.0,30.124,29.881,31.1,41.4,28.5,2013-01-30,01,0.24299999999999855
2013-01-31,30.3,45.0,11.0,30.0,14.8,22.2,251.0,0.01,0.01,0.0,35.2,26.6,63.0,31.0,30.175,29.889,28.8,42.6,35.2,2013-01-31,01,0.28600000000000136
2013-02-01,32.1,41.0,11.1,30.1,11.7,18.1,253.0,0.0,0.01,0.0,38.0,28.5,50.0,30.0,30.133,30.001,25.3,40.3,38.0,2013-02-01,02,0.1319999999999979
2013-02-02,36.3,26.0,4.1,30.2,10.1,15.1,232.0,0.0,0.01,0.0,47.1,26.1,41.0,15.0,30.317,30.116,24.2,34.5,47.1,2013-02-02,02,0.2010000000000005
2013-02-03,38.5,16.0,-5.5,30.0,8.8,12.7,255.0,0.0,0.01,0.0,49.4,24.2,41.0,7.0,30.226,29.799,23.0,31.1,49.4,2013-02-03,02,0.4269999999999996
2013-02-04,35.2,26.0,3.4,29.9,12.7,17.6,242.0,0.0,0.01,0.0,44.8,29.7,36.0,15.0,29.957,29.762,24.2,34.5,44.8,2013-02-04,02,0.19500000000000028
2013-02-05,39.6,34.0,13.0,29.9,9.7,13.5,240.0,0.0,0.01,0.0,50.4,32.8,45.0,26.0,29.996,29.718,23.0,34.5,50.4,2013-02-05,02,0.2779999999999987
2013-02-06,36.8,46.0,17.1,29.8,5.5,8.0,251.0,0.0,0.01,0.0,44.6,26.0,82.0,32.0,30.048,29.653,16.1,20.7,44.6,2013-02-06,02,0.3949999999999996
2013-02-07,26.5,40.0,1.0,30.2,3.8,5.6,233.0,0.0,0.01,0.0,43.1,10.2,81.0,7.0,30.353,30.026,16.1,21.9,43.1,2013-02-07,02,0.32700000000000173
2013-02-08,24.1,32.0,-4.4,30.0,2.0,3.4,64.0,0.0,0.01,0.0,45.9,6.1,57.0,12.0,30.271,29.713,10.4,16.1,45.9,2013-02-08,02,0.5579999999999998
2013-02-09,21.4,62.0,9.9,29.7,2.8,4.5,13.0,0.01,0.02,0.0,34.6,9.9,85.0,38.0,29.901,29.516,16.1,21.9,34.6,2013-02-09,02,0.38500000000000156
2013-02-10,20.8,51.0,4.8,29.9,4.1,6.6,324.0,0.01,0.02,0.0,28.2,13.3,74.0,31.0,30.136,29.599,17.3,25.3,28.2,2013-02-10,02,0.536999999999999
2013-02-11,13.2,75.0,6.5,30.2,2.0,3.5,78.0,0.02,0.03,0.0,24.6,3.7,82.0,47.0,30.38,30.104,10.4,13.8,24.6,2013-02-11,02,0.2759999999999998
2013-02-12,23.8,31.0,-3.0,30.2,8.9,12.5,241.0,0.02,0.03,0.0,37.7,15.1,48.0,18.0,30.325,30.012,18.4,27.6,37.7,2013-02-12,02,0.31299999999999883
2013-02-13,28.3,38.0,5.9,30.0,15.1,21.6,242.0,0.02,0.03,0.0,34.8,22.2,43.0,32.0,30.128,29.942,29.9,39.1,34.8,2013-02-13,02,0.18599999999999994
2013-02-14,23.3,57.0,9.3,30.2,4.7,7.5,201.0,0.02,0.03,0.0,35.9,11.4,79.0,27.0,30.399,29.986,18.4,27.6,35.9,2013-02-14,02,0.41300000000000026
2013-02-15,21.6,51.0,4.5,30.4,6.6,10.5,256.0,0.02,0.03,0.0,31.0,6.3,81.0,27.0,30.517,30.211,25.3,34.5,31.0,2013-02-15,02,0.30600000000000094
2013-02-16,35.2,29.0,5.6,30.1,17.0,23.8,231.0,0.02,0.03,0.0,45.8,27.0,44.0,18.0,30.249,29.891,33.4,46.0,45.8,2013-02-16,02,0.35800000000000054
2013-02-17,36.6,22.0,-0.6,29.7,10.6,16.1,240.0,0.02,0.03,0.0,49.1,23.5,42.0,11.0,29.891,29.477,25.3,35.7,49.1,2013-02-17,02,0.4139999999999979
2013-02-18,23.0,31.0,-3.8,30.0,7.5,11.7,261.0,0.02,0.03,0.0,29.8,12.3,47.0,20.0,30.202,29.658,18.4,29.9,29.8,2013-02-18,02,0.5440000000000005
2013-02-19,24.5,29.0,-7.5,30.0,3.2,5.1,33.0,0.02,0.03,0.0,44.1,9.2,53.0,7.0,30.217,29.817,12.7,17.3,44.1,2013-02-19,02,0.3999999999999986
2013-02-20,21.1,54.0,5.7,29.8,3.0,4.8,62.0,0.02,0.03,0.0,38.8,10.7,86.0,27.0,29.942,29.668,12.7,17.3,38.8,2013-02-20,02,0.2740000000000009
2013-02-21,16.3,80.0,11.0,29.9,2.3,3.8,67.0,0.08,0.09,0.0,24.1,6.7,84.0,70.0,30.072,29.679,9.2,12.7,24.1,2013-02-21,02,0.3930000000000007
2013-02-22,21.4,48.0,4.0,30.0,8.1,11.8,252.0,0.09,0.1,0.0,30.3,6.3,86.0,27.0,30.099,29.9,24.2,32.2,30.3,2013-02-22,02,0.19900000000000162
2013-02-23,26.0,46.0,7.3,29.8,13.5,18.7,246.0,0.09,0.1,0.0,37.0,19.2,85.0,33.0,29.937,29.592,31.1,43.7,37.0,2013-02-23,02,0.3450000000000024
2013-02-24,17.9,75.0,11.3,30.0,3.7,5.4,42.0,0.1,0.11,0.0,22.7,1.8,86.0,51.0,30.366,29.7,13.8,19.6,22.7,2013-02-24,02,0.6660000000000004
2013-02-25,18.3,55.0,3.2,30.2,2.7,4.3,15.0,0.13,0.14,0.0,38.0,-6.8,81.0,22.0,30.465,29.76,12.7,19.6,38.0,2013-02-25,02,0.7049999999999983
2013-02-26,24.1,52.0,8.4,29.9,5.8,8.7,314.0,0.16,0.17,0.0,31.0,16.4,83.0,33.0,30.25,29.713,18.4,27.6,31.0,2013-02-26,02,0.536999999999999
2013-02-27,23.1,30.0,-4.5,30.4,7.6,11.5,248.0,0.16,0.17,0.0,30.6,11.7,52.0,17.0,30.492,30.25,19.6,27.6,30.6,2013-02-27,02,0.24200000000000088
2013-02-28,25.6,33.0,0.3,30.3,11.9,17.6,244.0,0.16,0.17,0.0,34.3,11.9,47.0,23.0,30.403,30.195,25.3,36.8,34.3,2013-02-28,02,0.2079999999999984
2013-03-01,34.7,35.0,9.6,30.3,9.5,14.5,249.0,0.0,0.17,0.0,43.6,24.2,47.0,25.0,30.392,30.172,23.0,28.8,43.6,2013-03-01,03,0.21999999999999886
2013-03-02,40.8,39.0,17.2,30.2,13.7,18.6,232.0,0.0,0.17,0.0,49.6,34.7,51.0,27.0,30.299,29.904,27.6,36.8,49.6,2013-03-02,03,0.3949999999999996
2013-03-03,42.4,40.0,18.0,29.7,13.0,18.7,245.0,0.0,0.17,0.0,50.8,32.2,86.0,24.0,29.904,29.465,31.1,42.6,50.8,2013-03-03,03,0.43900000000000006
2013-03-04,25.4,62.0,12.7,29.9,8.0,11.7,253.0,0.03,0.2,0.0,35.8,18.9,90.0,31.0,30.309,29.593,25.3,35.7,35.8,2013-03-04,03,0.7160000000000011
2013-03-05,30.8,27.0,-1.9,30.2,8.5,11.6,210.0,0.04,0.21,0.0,48.0,18.3,51.0,10.0,30.342,30.06,19.6,27.6,48.0,2013-03-05,03,0.28200000000000003
2013-03-06,42.1,23.0,5.3,29.9,9.0,12.9,235.0,0.04,0.21,0.0,53.9,18.0,46.0,13.0,30.148,29.611,24.2,35.7,53.9,2013-03-06,03,0.536999999999999
2013-03-07,44.3,29.0,11.1,29.8,7.1,10.9,240.0,0.04,0.21,0.0,56.4,24.4,65.0,11.0,29.941,29.603,20.7,34.5,56.4,2013-03-07,03,0.3379999999999974
2013-03-08,31.2,59.0,17.0,29.8,2.6,4.1,51.0,0.04,0.21,0.0,48.3,19.5,88.0,26.0,30.014,29.633,12.7,17.3,48.3,2013-03-08,03,0.3810000000000002
2013-03-09,25.7,76.0,18.9,29.8,4.5,6.9,11.0,0.14,0.31,0.0,29.0,20.3,90.0,46.0,30.184,29.567,19.6,34.5,29.0,2013-03-09,03,0.6170000000000009
2013-03-10,29.6,39.0,6.4,30.2,5.3,8.4,290.0,0.15,0.32,0.0,45.4,11.6,63.0,21.0,30.295,30.013,18.4,27.6,45.4,2013-03-10,03,0.28200000000000003
2013-03-11,33.1,49.0,14.8,29.9,13.3,19.8,248.0,0.15,0.32,0.0,43.2,23.0,88.0,27.0,30.131,29.788,29.9,43.7,43.2,2013-03-11,03,0.34299999999999997
2013-03-12,31.4,66.0,19.6,30.2,7.3,10.5,204.0,0.19,0.36,0.0,44.5,20.3,88.0,32.0,30.357,30.1,19.6,32.2,44.5,2013-03-12,03,0.2569999999999979
2013-03-13,45.0,34.0,17.5,30.1,12.2,17.7,238.0,0.19,0.36,0.0,56.1,37.9,46.0,17.0,30.191,30.022,27.6,36.8,56.1,2013-03-13,03,0.16900000000000048
2013-03-14,49.7,23.0,13.0,30.1,8.1,12.2,253.0,0.19,0.36,0.0,59.5,41.5,33.0,14.0,30.154,29.922,21.9,29.9,59.5,2013-03-14,03,0.23199999999999932
2013-03-15,53.7,22.0,15.5,29.7,10.8,16.3,253.0,0.19,0.36,0.0,63.4,47.0,41.0,15.0,29.922,29.611,26.5,43.7,63.4,2013-03-15,03,0.31099999999999994
2013-03-16,40.9,48.0,21.8,29.7,5.8,8.9,260.0,0.19,0.36,0.0,50.8,31.2,72.0,27.0,29.874,29.601,21.9,29.9,50.8,2013-03-16,03,0.2729999999999997
2013-03-17,33.6,52.0,17.0,29.6,6.9,10.7,258.0,0.19,0.36,0.0,45.3,22.6,87.0,23.0,29.807,29.427,25.3,33.4,45.3,2013-03-17,03,0.379999999999999
2013-03-18,28.3,32.0,1.6,29.9,12.0,18.4,258.0,0.19,0.36,0.0,36.5,20.5,64.0,22.0,29.985,29.788,26.5,36.8,36.5,2013-03-18,03,0.19699999999999918
2013-03-19,32.2,19.0,-9.8,30.1,11.1,17.2,262.0,0.19,0.36,0.0,41.3,17.3,68.0,6.0,30.376,29.888,24.2,39.1,41.3,2013-03-19,03,0.48799999999999955
