index,Publishing Year,Book Name,Author,language_code,Author_Rating,Book_average_rating,Book_ratings_count,genre,gross sales,publisher revenue,sale price,sales rank,Publisher ,units sold
822,2015.0,Winter,Marissa Meyer,eng,Famous,4.49,100464,nonfiction,397.86,0.0,3.49,961,"Amazon Digital Services,  Inc.",2889
823,1886.0,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror ,"Robert Louis Stevenson, Robert Mighall",eng,Intermediate,3.94,80299,genre fiction,568.86,341.316,4.99,963,Random House LLC,2889
824,2012.0,,Emily Seife,en-US,Famous,4.4,67264,genre fiction,340.86,0.0,2.99,963,"Amazon Digital Services,  Inc.",2889
825,2008.0,The Painted Man,Peter V. Brett,eng,Excellent,4.27,64416,genre fiction,454.86,272.916,3.99,966,"Amazon Digital Services,  Inc.",2889
826,1678.0,,John Bunyan,,Intermediate,3.98,67777,genre fiction,856.14,513.684,7.51,967,Penguin Group (USA) LLC,2889
827,2005.0,One Shot,Lee Child,eng,Excellent,4.2,63335,genre fiction,340.86,204.516,2.99,968,Simon and Schuster Digital Sales Inc,2889
828,2012.0,The Serpent's Shadow,Rick Riordan,eng,Excellent,4.28,82757,genre fiction,345.42,0.0,3.03,968,"Amazon Digital Services,  Inc.",2889
829,2008.0,Duma Key,Stephen King,en-US,Intermediate,3.93,73807,genre fiction,844.74,506.844,7.41,969,Macmillan,2889
830,2006.0,The Shifting Fog,Kate Morton,eng,Intermediate,3.93,69948,genre fiction,228.0,0.0,2.0,970,"Amazon Digital Services,  Inc.",2889
831,2000.0,,Robert Jordan,en-US,Intermediate,3.92,71355,fiction,597.36,358.416,5.24,970,"Amazon Digital Services,  Inc.",2889
832,2006.0,Proven Guilty,Jim Butcher,eng,Famous,4.41,75133,genre fiction,778.62,467.172,6.83,971,Simon and Schuster Digital Sales Inc,2889
833,1864.0,Ð—Ð°Ð¿Ð¸ÑÐºÐ¸ Ð¸Ð· Ð¿Ð¾Ð´Ð¿Ð¾Ð»ÑŒÑ,"Fyodor Dostoyevsky, Andrew R. MacAndrew, Ben Marcus",eng,Excellent,4.17,65900,genre fiction,910.86,546.516,7.99,971,Random House LLC,2889
834,1940.0,The Heart is a Lonely Hunter,Carson McCullers,eng,Intermediate,3.97,67643,genre fiction,454.86,0.0,3.99,972,"Amazon Digital Services,  Inc.",2889
835,2014.0,The Infinite Sea,Rick Yancey,eng,Intermediate,3.94,78314,genre fiction,454.86,0.0,3.99,973,"Amazon Digital Services,  Inc.",2889
836,1958.0,The Once and Future King,T.H. White,eng,Excellent,4.08,76911,nonfiction,746.7,448.02,6.55,973,Macmillan,2889
837,1992.0,Small Gods,Terry Pratchett,en-GB,Excellent,4.27,72588,genre fiction,1220.4,732.24,10.8,977,HarperCollins Publishers,2889
838,1999.0,"Bud, Not Buddy",Christopher Paul Curtis,eng,Intermediate,3.89,73000,genre fiction,431.66,258.996,3.82,980,"Amazon Digital Services,  Inc.",2889
839,2006.0,,Alison Bechdel,eng,Excellent,4.12,48305,genre fiction,902.87,541.722,7.99,981,Hachette Book Group,2889
840,2007.0,Predictably Irrational: The Hidden Forces that Shape Our Decisions,Dan Ariely,en-US,Excellent,4.1,61496,genre fiction,563.87,0.0,4.99,982,"Amazon Digital Services,  Inc.",2889
841,2012.0,Ø§Ù„ÙÙŠÙ„ Ø§Ù„Ø£Ø²Ø±Ù‚,Ø£Ø­Ù…Ø¯ Ù…Ø±Ø§Ø¯,ara,Intermediate,3.8,53187,nonfiction,1128.87,677.322,9.99,984,"Amazon Digital Services,  Inc.",2889
842,1980.0,The Indian in the Cupboard,Lynne Reid Banks,eng,Intermediate,3.89,77046,genre fiction,450.87,0.0,3.99,985,"Amazon Digital Services,  Inc.",2889
843,2012.0,A Memory of Light,"Robert Jordan, Brandon Sanderson",eng,Famous,4.5,68410,genre fiction,450.87,0.0,3.99,986,"Amazon Digital Services,  Inc.",2889
844,2012.0,Me and Earl and the Dying Girl,Jesse Andrews,en-US,Intermediate,3.58,82270,nonfiction,1241.87,745.122,10.99,988,Random House LLC,2889
845,2010.0,The Ugly Truth,Jeff Kinney,en-US,Excellent,4.16,68701,nonfiction,111.87,67.122,0.99,990,"Amazon Digital Services,  Inc.",2889
846,2002.0,"Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4)",Janet Evanovich,,Excellent,4.34,63691,genre fiction,169.5,101.7,1.5,992,HarperCollins Publishers,2889
847,1998.0,"The Surgeon of Crowthorne: a tale of murder, madness & the love of words",Simon Winchester,eng,Intermediate,3.84,71411,genre fiction,450.87,270.522,3.99,993,Simon and Schuster Digital Sales Inc,2862
848,2002.0,2nd Chance,"James Patterson, Andrew Gross",eng,Excellent,4.01,68834,genre fiction,1388.77,833.262,12.29,993,HarperCollins Publishers,2862
849,1986.0,The Complete Maus,Art Spiegelman,en-GB,Famous,4.53,76785,nonfiction,111.87,67.122,0.99,994,"Amazon Digital Services,  Inc.",2862
850,2001.0,The Eyre Affair,Jasper Fforde,en-US,Intermediate,3.92,85683,nonfiction,111.87,67.122,0.99,995,"Amazon Digital Services,  Inc.",2862
851,1989.0,Anne Rice's The Vampire Lestat: The Graphic Novel,"Faye Perozich, Anne Rice, John Bolton, Daerick GrÃ¶ss",en-GB,Excellent,4.17,61842,genre fiction,111.87,0.0,0.99,996,"Amazon Digital Services,  Inc.",2862
852,1978.0,,"Louis Sachar, Adam McCauley",eng,Excellent,4.14,74121,genre fiction,864.45,518.67,7.65,997,Penguin Group (USA) LLC,2862
853,1998.0,The Art of Happiness: A Handbook for Living,"Dalai Lama XIV, Howard C. Cutler",eng,Excellent,4.14,61498,nonfiction,1327.75,796.65,11.75,1000,Random House LLC,2862
854,2014.0,The Bone Clocks,David Mitchell,eng,Intermediate,3.81,53151,genre fiction,781.96,469.176,6.92,1001,Random House LLC,2862
855,1998.0,Black and Blue,Anna Quindlen,eng,Intermediate,3.86,67753,genre fiction,450.87,270.522,3.99,1001,"Amazon Digital Services,  Inc.",2862
856,2010.0,,"L.J. Smith, Kevin Williamson, Julie Plec",en-US,Excellent,4.1,59715,genre fiction,337.87,0.0,2.99,1004,"Amazon Digital Services,  Inc.",2862
857,2004.0,The Last Juror,John Grisham,eng,Intermediate,3.85,63114,nonfiction,970.67,582.402,8.59,1005,Penguin Group (USA) LLC,2862
858,2003.0,Diary,Chuck Palahniuk,eng,Intermediate,3.6,58428,genre fiction,1015.87,609.522,8.99,1006,Hachette Book Group,2862
859,2005.0,Eleven on Top,Janet Evanovich,en-US,Excellent,4.15,84363,genre fiction,846.37,507.822,7.49,1006,Penguin Group (USA) LLC,2862
860,2005.0,Tintenblut,"Cornelia Funke, Anthea Bell",eng,Intermediate,3.91,82291,genre fiction,789.87,473.922,6.99,1007,"Amazon Digital Services,  Inc.",2862
861,2003.0,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",Chuck Klosterman,en-US,Intermediate,3.75,56548,genre fiction,111.87,67.122,0.99,1007,"Amazon Digital Services,  Inc.",2862
862,1945.0,Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder,Evelyn Waugh,eng,Intermediate,3.99,69087,nonfiction,224.87,134.922,1.99,1008,"Amazon Digital Services,  Inc.",2862
863,2007.0,White Night,Jim Butcher,en-US,Famous,4.41,73534,fiction,111.87,67.122,0.99,1009,"Amazon Digital Services,  Inc.",2862
864,2014.0,The Miniaturist,Jessie Burton,eng,Intermediate,3.58,56344,genre fiction,224.87,134.922,1.99,1010,HarperCollins Publishers,2862
865,1984.0,Dragons of Autumn Twilight,"Margaret Weis, Tracy Hickman",en-US,Excellent,4.03,76219,nonfiction,992.14,595.284,8.78,1011,Simon and Schuster Digital Sales Inc,2862
866,2006.0,The Lost Colony,Eoin Colfer,en-US,Excellent,4.01,103844,nonfiction,282.5,169.5,2.5,1012,"Amazon Digital Services,  Inc.",2862
867,2006.0,Extras,Scott Westerfeld,en-US,Intermediate,3.59,85873,genre fiction,110.88,66.528,0.99,1013,"Amazon Digital Services,  Inc.",2862
868,2005.0,The Burning Bridge,John Flanagan,en-US,Excellent,4.28,74156,nonfiction,838.88,503.328,7.49,1015,Macmillan,2862
869,2014.0,The Book of Life,Deborah Harkness,eng,Excellent,4.15,63027,genre fiction,334.88,0.0,2.99,1019,"Amazon Digital Services,  Inc.",2862
870,1992.0,The Artist's Way: A Spiritual Path to Higher Creativity,Julia Cameron,eng,Intermediate,3.89,66049,genre fiction,670.88,0.0,5.99,1020,"Amazon Digital Services,  Inc.",4480
871,1992.0,The Stinky Cheese Man and Other Fairly Stupid Tales,"Jon Scieszka, Lane Smith",eng,Excellent,4.2,78487,nonfiction,334.88,200.928,2.99,1020,"Amazon Digital Services,  Inc.",4480
872,2009.0,Horns,Joe Hill,en-US,Intermediate,3.92,66287,nonfiction,334.88,200.928,2.99,1022,Hachette Book Group,4480
873,2011.0,Catherine the Great: Portrait of a Woman,Robert K. Massie,en-CA,Intermediate,3.91,66591,genre fiction,110.88,0.0,0.99,1023,"Amazon Digital Services,  Inc.",4480
874,2009.0,The Year of the Flood,Margaret Atwood,eng,Excellent,4.05,68597,genre fiction,894.88,536.928,7.99,1024,Simon and Schuster Digital Sales Inc,4480
875,2009.0,Winter Garden,Kristin Hannah,en-GB,Excellent,4.13,66577,genre fiction,334.88,0.0,2.99,1027,"Amazon Digital Services,  Inc.",4480
876,2003.0,The King of Torts,John Grisham,eng,Intermediate,3.67,61835,nonfiction,670.88,402.528,5.99,1027,HarperCollins Publishers,4480
877,2006.0,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,"Marcus Luttrell, Patrick Robinson",eng,Excellent,4.34,46551,genre fiction,446.88,0.0,3.99,1030,"Amazon Digital Services,  Inc.",4440
878,2008.0,The 3 Mistakes of My Life,Chetan Bhagat,eng,Intermediate,2.97,53331,genre fiction,894.88,536.928,7.99,1032,Random House LLC,4440
879,1926.0,The Murder of Roger Ackroyd,Agatha Christie,eng,Excellent,4.2,71354,nonfiction,842.24,505.344,7.52,1032,"Amazon Digital Services,  Inc.",4440
880,1940.0,Native Son ,Richard Wright,eng,Intermediate,3.96,66194,genre fiction,334.88,0.0,2.99,1033,"Amazon Digital Services,  Inc.",4440
881,2008.0,Shadow's Edge,Brent Weeks,en-US,Excellent,4.27,66390,genre fiction,1326.08,795.648,11.84,1033,Random House LLC,4440
882,2011.0,Under the Never Sky,Veronica Rossi,en-GB,Excellent,4.01,74029,genre fiction,446.88,0.0,3.99,1034,"Amazon Digital Services,  Inc.",4440
883,2003.0,True Believer,Nicholas Sparks,en-US,Intermediate,3.8,62840,genre fiction,558.88,0.0,4.99,1035,"Amazon Digital Services,  Inc.",4440
884,2011.0,The Lean Startupâ€Ž,Eric Ries,en-US,Excellent,4.04,86284,genre fiction,110.88,66.528,0.99,1036,"Amazon Digital Services,  Inc.",4440
885,2012.0,The Golden Lily,Richelle Mead,en-US,Excellent,4.36,86929,genre fiction,1230.88,738.528,10.99,1037,Penguin Group (USA) LLC,4440
886,2008.0,Chasing Harry Winston,Lauren Weisberger,eng,Novice,3.32,63342,genre fiction,558.88,335.328,4.99,1042,Random House LLC,4440
887,1983.0,Magician's Gambit,David Eddings,,Excellent,4.13,69616,genre fiction,334.88,0.0,2.99,1042,"Amazon Digital Services,  Inc.",4440
888,2009.0,,"Roberto Aguirre-Sacasa, Stephen King, Mike Perkins, Laura       Martin",eng,Famous,4.43,57279,genre fiction,838.88,503.328,7.49,1043,Penguin Group (USA) LLC,4440
889,1960.0,The Rise and Fall of the Third Reich: A History of Nazi Germany,William L. Shirer,eng,Excellent,4.15,64391,genre fiction,334.88,200.928,2.99,1044,HarperCollins Publishers,4440
890,2005.0,A Long Way Down,Nick Hornby,eng,Novice,3.41,59843,nonfiction,446.88,268.128,3.99,1046,Hachette Book Group,4440
891,1993.0,Out from Boneville,"Jeff Smith, Steve Hamaker",eng,Excellent,4.16,62330,genre fiction,670.88,0.0,5.99,1048,"Amazon Digital Services,  Inc.",4400
892,1995.0,Rose Madder,Stephen King,eng,Intermediate,3.66,70921,genre fiction,222.88,133.728,1.99,1049,Simon and Schuster Digital Sales Inc,4400
893,1998.0,"Die Trying (Jack Reacher, #2)",Lee Child,en-US,Intermediate,4.0,62128,genre fiction,334.88,200.928,2.99,1050,Macmillan,4400
894,2011.0,Beautiful Chaos,"Kami Garcia, Margaret Stohl, Paz Pruneda",en-US,Intermediate,3.95,69709,genre fiction,222.88,133.728,1.99,1050,Hachette Book Group,4400
895,1999.0,Keeping Faith,Jodi Picoult,,Intermediate,3.79,62405,genre fiction,109.89,0.0,0.99,1052,"Amazon Digital Services,  Inc.",4400
896,2007.0,Heart-Shaped Box,Joe Hill,en-US,Intermediate,3.82,65005,genre fiction,331.89,0.0,2.99,1052,"Amazon Digital Services,  Inc.",4400
897,2010.0,Cabin Fever,Jeff Kinney,eng,Excellent,4.21,63347,nonfiction,1330.89,798.534,11.99,1053,Penguin Group (USA) LLC,4400
898,2008.0,,Brent Weeks,eng,Excellent,4.29,64961,fiction,442.89,0.0,3.99,1054,"Amazon Digital Services,  Inc.",4400
899,2005.0,Everyone Worth Knowing,Lauren Weisberger,en-US,Novice,3.39,59932,genre fiction,109.89,0.0,0.99,1055,"Amazon Digital Services,  Inc.",4400
900,1986.0,Redwall,Brian Jacques,eng,Excellent,4.11,73918,genre fiction,331.89,0.0,2.99,1056,"Amazon Digital Services,  Inc.",4400
901,1848.0,Manifest der Kommunistischen Partei,"Karl Marx, Friedrich Engels, Gareth Stedman Jones",eng,Intermediate,3.51,56464,genre fiction,331.89,0.0,2.99,1057,"Amazon Digital Services,  Inc.",4400
902,2016.0,The Woman in Cabin 10,Ruth Ware,eng,Intermediate,3.67,90541,nonfiction,109.89,65.934,0.99,1058,"Amazon Digital Services,  Inc.",4400
903,1826.0,The Last of the Mohicans: A Narrative of 1757,James Fenimore Cooper,eng,Intermediate,3.69,67632,genre fiction,109.89,0.0,0.99,1058,"Amazon Digital Services,  Inc.",4400
904,1979.0,Sophie's Choice,William Styron,eng,Excellent,4.18,66923,nonfiction,220.89,132.534,1.99,1059,"Amazon Digital Services,  Inc.",4400
905,2004.0,Shopaholic and Sister,Sophie Kinsella,eng,Intermediate,3.64,69007,genre fiction,331.89,0.0,2.99,1059,"Amazon Digital Services,  Inc.",4400
906,2010.0,The Iron Daughter,Julie Kagawa,eng,Excellent,4.13,93340,genre fiction,331.89,0.0,2.99,1060,"Amazon Digital Services,  Inc.",4400
907,2000.0,The Prayer of Jabez:  Breaking Through to the Blessed Life,Bruce H. Wilkinson,eng,Intermediate,3.92,57468,nonfiction,899.1,539.46,8.1,1061,"Amazon Digital Services,  Inc.",4400
908,2012.0,The Age of Miracles,Karen Thompson Walker,eng,Intermediate,3.64,61296,genre fiction,1314.24,788.544,11.84,1062,Random House LLC,4400
909,2009.0,Have a Little Faith: A True Story,Mitch Albom,en-US,Excellent,4.16,60002,nonfiction,220.89,132.534,1.99,1066,Hachette Book Group,4400
910,2006.0,My Life in France,"Julia Child, Alex Prud'Homme",eng,Excellent,4.16,63100,genre fiction,1330.89,798.534,11.99,1066,Penguin Group (USA) LLC,4400
911,2014.0,The Rosie Effect,Graeme Simsion,eng,Intermediate,3.56,27308,genre fiction,1225.44,735.264,11.04,1068,Macmillan,4360
912,2011.0,The Secret of the Nagas.,Amish Tripathi,eng,Intermediate,3.98,50158,genre fiction,109.89,65.934,0.99,1069,"Amazon Digital Services,  Inc.",4360
913,1982.0,Ham on Rye,Charles Bukowski,,Excellent,4.16,54140,genre fiction,196.47,0.0,1.77,1071,"Amazon Digital Services,  Inc.",4360
914,2001.0,Flipped,Wendelin Van Draanen,en-US,Intermediate,3.94,79264,nonfiction,109.89,0.0,0.99,1072,"Amazon Digital Services,  Inc.",4360
915,2003.0,Emotional Intelligence 2.0,"Travis Bradberry, Jean Greaves, Patrick Lencioni",,Intermediate,3.81,53384,genre fiction,109.89,0.0,0.99,1073,"Amazon Digital Services,  Inc.",4360
916,1941.0,Make Way for Ducklings,Robert McCloskey,,Excellent,4.21,70704,nonfiction,637.14,382.284,5.74,1074,HarperCollins Publishers,4360
917,1995.0,Relic,"Douglas Preston, Lincoln Child",eng,Excellent,4.01,68011,genre fiction,858.03,514.818,7.73,1075,Hachette Book Group,4360
918,1995.0,Notes from a Small Island,Bill Bryson,eng,Intermediate,3.91,66947,genre fiction,442.89,0.0,3.99,1076,"Amazon Digital Services,  Inc.",4360
919,2008.0,Small Favor,Jim Butcher,en-US,Famous,4.43,70029,nonfiction,1219.89,731.934,10.99,1077,Random House LLC,4360
920,2009.0,The Walking Dead Compendium Volume 1,Robert Kirkman,eng,Famous,4.43,57764,genre fiction,331.89,0.0,2.99,1078,"Amazon Digital Services,  Inc.",4360
921,2005.0,Princess Academy,Shannon Hale,eng,Excellent,4.01,82470,genre fiction,1414.14,848.484,12.74,1080,Simon and Schuster Digital Sales Inc,4360
922,2015.0,"Everything, Everything","Nicola Yoon, David Yoon",eng,Excellent,4.11,132552,genre fiction,331.89,0.0,2.99,1081,"Amazon Digital Services,  Inc.",4360
923,1912.0,Pygmalion,George Bernard Shaw,en-US,Intermediate,3.9,70079,genre fiction,331.89,0.0,2.99,1082,"Amazon Digital Services,  Inc.",4360
924,2012.0,Flight Behavior,Barbara Kingsolver,eng,Intermediate,3.75,57078,genre fiction,109.89,65.934,0.99,1085,"Amazon Digital Services,  Inc.",4360
925,2008.0,Grip of the Shadow Plague,Brandon Mull,eng,Excellent,4.26,65638,genre fiction,548.9,0.0,4.99,1089,"Amazon Digital Services,  Inc.",4360
926,1999.0,Bridget Jones: The Edge of Reason,Helen Fielding,eng,Intermediate,3.53,73093,nonfiction,1098.9,659.34,9.99,1090,"Amazon Digital Services,  Inc.",4360
927,1994.0,Captain Corelli's Mandolin,Louis de BerniÃ¨res,eng,Intermediate,3.95,57583,genre fiction,108.9,65.34,0.99,1091,"Amazon Digital Services,  Inc.",4360
928,2004.0,At First Sight,Nicholas Sparks,en-US,Intermediate,3.81,62219,genre fiction,108.9,65.34,0.99,1091,"Amazon Digital Services,  Inc.",4320
929,2000.0,Down Under,Bill Bryson,eng,Excellent,4.05,58688,genre fiction,438.9,0.0,3.99,1093,"Amazon Digital Services,  Inc.",4320
930,1894.0,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,eng,Excellent,4.32,56918,nonfiction,1230.9,738.54,11.19,1095,HarperCollins Publishers,4320
931,2012.0,The Orphan Master's Son,Adam Johnson,eng,Excellent,4.06,52765,genre fiction,108.9,65.34,0.99,1097,Macmillan,4320
932,1984.0,Enchanters' End Game,David Eddings,en-US,Excellent,4.17,69134,genre fiction,438.9,0.0,3.99,1098,"Amazon Digital Services,  Inc.",4320
933,2003.0,Persepolis,"Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh",en-US,Excellent,4.36,71353,nonfiction,108.9,0.0,0.99,1099,"Amazon Digital Services,  Inc.",4320
934,1967.0,The Chosen,Chaim Potok,eng,Excellent,4.03,70701,fiction,218.9,131.34,1.99,1099,"Amazon Digital Services,  Inc.",4320
935,1958.0,The Agony and the Ecstasy: A Biographical Novel of Michelangelo,"Irving Stone, ×©×ž×•××œ ×©× ×™×¦×¨",eng,Excellent,4.09,61256,genre fiction,438.9,0.0,3.99,1100,"Amazon Digital Services,  Inc.",4320
936,2008.0,El juego del Ã¡ngel,"Carlos Ruiz ZafÃ³n, Lucia Graves",eng,Intermediate,3.86,46225,genre fiction,1351.9,811.14,12.29,1101,HarperCollins Publishers,4320
937,2004.0,Where Rainbows End,Cecelia Ahern,en-US,Intermediate,3.95,55236,nonfiction,1208.9,725.34,10.99,1101,Random House LLC,4320
938,1963.0,Amelia Bedelia,"Peggy Parish, Fritz Siebel",eng,Excellent,4.15,72329,genre fiction,878.9,527.34,7.99,1102,Penguin Group (USA) LLC,4320
939,2012.0,This Man,Jodi Ellen Malpas,eng,Excellent,4.13,79461,genre fiction,108.9,65.34,0.99,1102,"Amazon Digital Services,  Inc.",4320
940,2010.0,A Dog's Purpose ,W. Bruce Cameron,en-US,Excellent,4.35,65091,genre fiction,328.9,0.0,2.99,1105,"Amazon Digital Services,  Inc.",4320
941,2015.0,An Ember in the Ashes,Sabaa Tahir,eng,Excellent,4.32,45492,genre fiction,603.9,362.34,5.49,1106,HarperCollins Publishers,4320
942,2008.0,"Lover Enshrined, part one",J.R. Ward,eng,Excellent,4.12,87432,genre fiction,988.9,593.34,8.99,1106,Random House LLC,4320
943,2013.0,The Golem and the Jinni,Helene Wecker,eng,Excellent,4.1,59650,genre fiction,438.9,0.0,3.99,1107,"Amazon Digital Services,  Inc.",4320
944,2012.0,Ø§Ù„Ø£Ø³ÙˆØ¯ ÙŠÙ„ÙŠÙ‚ Ø¨Ùƒ,"Ø£Ø­Ù„Ø§Ù… Ù…Ø³ØªØºØ§Ù†Ù…ÙŠ, Ahlam Mosteghanemi",ara,Intermediate,3.72,42958,nonfiction,1200.1,720.06,10.91,1107,Simon and Schuster Digital Sales Inc,4320
945,2003.0,The Slippery Slope,"Lemony Snicket, Brett Helquist",en-US,Intermediate,4.0,81362,genre fiction,988.9,593.34,8.99,1111,Penguin Group (USA) LLC,4320
946,1853.0,Bleak House,"Charles Dickens, Nicola Bradbury, Hablot Knight Browne",eng,Intermediate,4.0,67433,genre fiction,988.9,593.34,8.99,1112,HarperCollins Publishers,4320
947,1938.0,"Caps for sale: a tale of a peddler, some monkeys and their monkey business",Esphyr Slobodkina,eng,Excellent,4.12,72504,genre fiction,548.9,329.34,4.99,1118,"Amazon Digital Services,  Inc.",4280
948,2004.0,Furies of Calderon ,Jim Butcher,eng,Excellent,4.12,70269,genre fiction,108.9,0.0,0.99,1119,"Amazon Digital Services,  Inc.",4280
949,1983.0,Alanna: The First Adventure,Tamora Pierce,en-US,Excellent,4.27,85699,genre fiction,1867.8,1120.68,16.98,1119,Penguin Group (USA) LLC,4280
950,2009.0,Her Fearful Symmetry,Audrey Niffenegger,en-GB,Novice,3.23,63737,nonfiction,416.9,250.14,3.79,1120,HarperCollins Publishers,4280
951,2014.0,The Boston Girl,Anita Diamant,eng,Intermediate,3.79,51603,genre fiction,548.9,0.0,4.99,1120,"Amazon Digital Services,  Inc.",4280
952,2009.0,"Lover Enshrined, part two",J.R. Ward,eng,Excellent,4.38,84650,children,493.9,296.34,4.49,1123,Macmillan,4280
953,1990.0,The Fall of Hyperion,Dan Simmons,eng,Excellent,4.18,63235,nonfiction,641.3,384.78,5.83,1124,Simon and Schuster Digital Sales Inc,4280
954,1987.0,The Black Dahlia,James Ellroy,en-US,Intermediate,3.75,61412,genre fiction,1088.91,653.346,9.99,1127,Random House LLC,4280
955,1871.0,"Through the Looking-Glass, and What Alice Found There","Lewis Carroll, John Tenniel, Peter Glassman",eng,Excellent,4.06,63050,fiction,216.91,130.146,1.99,1128,Simon and Schuster Digital Sales Inc,4280
956,1991.0,Wild Swans: Three Daughters of China,Jung Chang,en-US,Excellent,4.23,60193,nonfiction,434.91,260.946,3.99,1129,HarperCollins Christian Publishing,4280
957,1961.0,"Go, Dog. Go!",P.D. Eastman,eng,Excellent,4.08,66360,fiction,1160.85,696.51,10.65,1130,Penguin Group (USA) LLC,4280
958,1937.0,,"Laura Ingalls Wilder, Garth Williams",,Excellent,4.19,74666,genre fiction,516.66,309.996,4.74,1131,HarperCollins Publishers,4280
959,2015.0,Finders Keepers,Stephen King,eng,Excellent,4.03,36541,fiction,107.91,0.0,0.99,1131,"Amazon Digital Services,  Inc.",4280
960,2009.0,The Strain,"Guillermo del Toro, Chuck Hogan",en-US,Intermediate,3.77,58631,genre fiction,107.91,64.746,0.99,1132,"Amazon Digital Services,  Inc.",4280
961,1890.0,The Complete Poems of Emily Dickinson,"Emily Dickinson, Thomas H. Johnson",eng,Excellent,4.21,60278,genre fiction,543.91,0.0,4.99,1132,"Amazon Digital Services,  Inc.",4280
962,1956.0,Old Yeller,Fred Gipson,en-US,Excellent,4.06,69815,genre fiction,1502.02,901.212,13.78,1136,Macmillan,4280
963,2007.0,Born Standing Up: A Comic's Life,Steve Martin,eng,Intermediate,3.87,60869,nonfiction,107.91,64.746,0.99,1137,"Amazon Digital Services,  Inc.",4280
964,2005.0,PostSecret: Extraordinary Confessions from Ordinary Lives,Frank Warren,,Excellent,4.01,58841,nonfiction,107.91,0.0,0.99,1138,"Amazon Digital Services,  Inc.",4280
965,2000.0,A Storm of Swords: Part 2 Blood and Gold,George R.R. Martin,eng,Famous,4.56,54977,genre fiction,325.91,0.0,2.99,1140,"Amazon Digital Services,  Inc.",4280
966,1952.0,The Borrowers Afield,"Mary Norton, Beth Krush, Joe Krush",,Excellent,4.02,74820,genre fiction,706.32,423.792,6.48,1141,Hachette Book Group,4240
967,1999.0,Hearts in Atlantis,Stephen King,eng,Intermediate,3.8,65063,genre fiction,216.91,130.146,1.99,1142,Macmillan,4240
968,2016.0,,Jodi Picoult,eng,Excellent,4.35,73745,genre fiction,1306.91,784.146,11.99,1144,Penguin Group (USA) LLC,4240
969,1982.0,ç¾Šã‚’ã‚ãã‚‹å†’é™º [HitsujiwomegurubÅken],"Haruki Murakami, Alfred Birnbaum",eng,Intermediate,3.94,55262,nonfiction,960.29,576.174,8.81,1147,Simon and Schuster Digital Sales Inc,4240
970,2003.0,The Queen's Fool,Philippa Gregory,en-US,Intermediate,3.83,69504,genre fiction,598.41,359.046,5.49,1148,Simon and Schuster Digital Sales Inc,4240
971,2012.0,Days of Blood & Starlight,Laini Taylor,en-CA,Excellent,4.21,85746,genre fiction,325.91,195.546,2.99,1148,"Amazon Digital Services,  Inc.",4240
972,1984.0,Jitterbug Perfume,Tom Robbins,eng,Excellent,4.24,48277,genre fiction,325.91,0.0,2.99,1148,"Amazon Digital Services,  Inc.",4240
973,2006.0,"The Battle for Skandia (Ranger's Apprentice, #4)",John Flanagan,en-US,Excellent,4.32,60959,genre fiction,325.91,195.546,2.99,1149,"Amazon Digital Services,  Inc.",4240
974,2012.0,The Darkest Minds,Alexandra Bracken,eng,Excellent,4.26,83886,fiction,620.21,372.126,5.69,1150,Hachette Book Group,4240
975,2005.0,O Zahir,"Paulo Coelho, Margaret Jull Costa",eng,Intermediate,3.56,50921,genre fiction,434.91,0.0,3.99,1151,"Amazon Digital Services,  Inc.",4240
976,1952.0,The Power of Positive Thinking,Norman Vincent Peale,eng,Excellent,4.08,52704,genre fiction,325.91,0.0,2.99,1152,"Amazon Digital Services,  Inc.",4240
977,2015.0,"In a Dark, Dark Wood ",Ruth Ware,eng,Intermediate,3.65,67344,genre fiction,107.91,0.0,0.99,1153,"Amazon Digital Services,  Inc.",4240
978,1905.0,The House of Mirth,"Edith Wharton, Nina Bawden",eng,Intermediate,3.94,60611,genre fiction,325.91,0.0,2.99,1154,"Amazon Digital Services,  Inc.",4240
979,2006.0,Fairy Tail 1,"Hiro Mashima, William Flanagan",eng,Famous,4.4,65477,genre fiction,434.91,0.0,3.99,1155,"Amazon Digital Services,  Inc.",4240
980,2014.0,The Slow Regard of Silent Things,"Patrick Rothfuss, Nate  Taylor",eng,Intermediate,3.92,57716,genre fiction,434.91,0.0,3.99,1156,"Amazon Digital Services,  Inc.",4240
981,1853.0,Twelve Years a Slave,Solomon Northup,eng,Excellent,4.15,39758,genre fiction,543.91,326.346,4.99,1156,Random House LLC,4240
982,2010.0,"Lover Avenged, part one",J.R. Ward,eng,Famous,4.41,82824,genre fiction,543.91,0.0,4.99,1160,"Amazon Digital Services,  Inc.",109
983,1999.0,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,en-US,Excellent,4.16,57259,genre fiction,107.91,0.0,0.99,1160,"Amazon Digital Services,  Inc.",109
