UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency
1424,Security System,19.804574440240483,6.820894500666906,1,0,42,1
1425,Security System,8.820517215344712,5.675661115236796,0,1,43,0
1426,Thermostat,15.911788032193732,1.7060727538553198,1,2,53,1
1427,Smart Speaker,13.125978331198894,3.1683061013687475,1,3,6,1
1428,Security System,16.412420191840255,9.009834441098675,1,2,38,0
1429,Camera,16.542772082874844,6.912926923550407,1,1,9,1
1430,Thermostat,15.275249353909834,9.861145745086644,0,2,20,0
1431,Thermostat,6.753382160626752,7.693424046809617,0,0,45,0
1432,Camera,1.416650887926226,9.425546878221542,1,3,30,0
1433,Smart Speaker,11.205819376767558,2.240266881317707,0,0,37,0
1434,Camera,21.43788629023154,7.737700260687565,1,3,38,0
1435,Smart Speaker,13.883185575186534,0.30015344946319455,0,3,4,0
1436,Camera,20.061189479994837,6.740524214944186,1,2,38,0
1437,Camera,23.80317205958886,4.745894553390389,1,0,50,1
1438,Lights,4.344980797249493,3.5329247120086795,1,3,13,1
1439,Thermostat,16.756774519836583,8.637803087701583,0,3,55,0
1440,Camera,16.34589898195058,8.557250157309554,0,2,35,0
1441,Camera,23.528953012919544,0.3207868784965715,1,1,30,1
1442,Security System,23.66161724789081,6.134100712249367,0,1,42,0
1443,Thermostat,16.636947375517043,3.7415390207774686,0,4,4,0
1444,Security System,6.224947611581565,4.215043914854446,0,4,25,0
1445,Thermostat,19.26606219606908,8.337203318265882,0,3,31,0
1446,Security System,3.0151846539593956,3.167413738124015,0,1,47,0
1447,Camera,18.846433648033273,9.436183225312439,0,3,12,0
1448,Camera,21.889608917400366,1.8783748810841936,0,0,15,1
1449,Lights,9.496584777058228,6.66095199134496,0,1,53,0
1450,Security System,15.319929432102391,6.75384016343627,0,1,57,0
1451,Smart Speaker,10.608354204275418,2.5967320981363904,0,1,26,0
1452,Lights,10.78747879222102,3.3150310287752998,0,4,58,0
1453,Security System,7.7937158940408215,8.36450507654141,0,2,10,0
1454,Security System,18.410046080582628,7.641872024054029,0,2,12,0
1455,Lights,22.500149257912874,3.35804921511612,1,4,58,1
1456,Camera,22.607645192009837,5.386169814655846,1,4,22,1
1457,Security System,4.607360194560945,0.7106349329056451,0,4,40,0
1458,Camera,21.056475766929303,2.1665842357464298,0,2,53,0
1459,Lights,17.82963887353737,4.9096235327179505,0,3,21,0
1460,Camera,6.441678916221798,0.9511399792641948,1,4,35,1
1461,Thermostat,2.081188403655592,8.448990313430182,1,3,7,0
1462,Smart Speaker,6.797935771782882,7.208261480065714,0,3,18,0
1463,Security System,21.936893564365853,9.441973339420098,0,0,27,0
1464,Smart Speaker,15.379698860050649,6.965322369043869,0,2,35,0
1465,Camera,17.444784531099987,9.409973585395637,0,3,47,0
1466,Security System,6.543080251063753,5.589674301340554,0,2,2,0
1467,Camera,17.405621656008275,6.042164249513497,1,2,32,1
1468,Thermostat,1.1608553975312084,9.772013440799983,0,0,15,0
1469,Lights,9.320051625665824,6.457078553956178,1,2,45,0
1470,Security System,15.228703690744783,0.4047870317213913,0,3,24,0
1471,Thermostat,3.933269290221025,7.2656474886421805,0,1,20,0
1472,Thermostat,19.840583999502964,9.064140052160415,1,3,10,1
1473,Security System,6.023235522080088,7.976244472963834,1,3,56,0
1474,Camera,15.828606151233487,5.879949398991684,0,2,24,0
1475,Thermostat,10.022132850520247,6.745904779625811,1,3,24,1
1476,Smart Speaker,14.507024493724709,9.90289871359155,0,1,24,0
1477,Thermostat,3.025087986779341,0.9975546762424494,1,2,40,0
1478,Camera,0.8974507981577722,6.705723803469072,1,4,48,0
1479,Camera,21.87476404343708,2.905637176248879,0,3,57,0
1480,Smart Speaker,6.836305206028795,6.436894926203084,0,3,48,0
1481,Thermostat,19.76240956534079,6.115473401250994,1,0,34,1
1482,Camera,23.984732061096704,1.6192226378708048,0,4,41,0
1483,Security System,5.468634562974413,2.1467917928283677,1,4,40,0
1484,Lights,6.731512417808856,6.254132822627813,1,1,11,0
1485,Lights,16.077205009414644,1.369476478307364,0,4,26,0
1486,Lights,23.1880429131146,2.7252906637901964,1,0,1,1
1487,Thermostat,22.021637182482483,8.368930922606223,0,1,30,0
1488,Smart Speaker,12.317574721541245,3.3382059094162226,0,4,53,0
1489,Camera,19.18509163937803,4.931795547069663,1,1,43,1
1490,Security System,3.690027547847675,9.417289317943819,0,4,18,0
1491,Security System,23.46979732879429,2.3487759794857683,1,4,26,1
1492,Thermostat,23.162300999845684,3.957297571844303,1,4,53,1
1493,Lights,4.347630510160518,6.103931977881102,0,3,47,0
1494,Thermostat,7.536443432873005,7.577855402089325,0,4,56,0
1495,Smart Speaker,2.853642441409023,9.02636852845578,1,3,9,0
1496,Smart Speaker,6.885363574107223,9.1631825769778,0,2,9,0
1497,Camera,19.674961051257355,7.788736736288967,1,0,1,1
1498,Camera,9.390416768383597,2.3604752822737733,1,1,7,1
1499,Smart Speaker,2.5773287279488217,0.34561236742140145,1,1,44,0
1500,Smart Speaker,8.542299832304257,3.8993619105206756,1,2,59,1
1501,Smart Speaker,23.562508354670083,1.501333624779451,1,4,56,1
1502,Thermostat,15.297564488591268,7.13283770963915,0,0,42,0
1503,Smart Speaker,10.279782240544707,6.6451928095745965,1,2,51,0
1504,Security System,4.413655067185845,0.5353192520524029,1,2,16,1
1505,Lights,23.675154736166828,8.382278413396415,1,1,38,0
1506,Smart Speaker,19.789951717683525,2.5625583362827045,1,3,11,1
1507,Lights,7.1147166075966055,4.379048047361318,1,3,51,0
1508,Thermostat,2.146614349447952,6.71254398101185,1,4,25,0
1509,Lights,1.830700598372614,4.351245989837308,0,4,29,0
1510,Thermostat,3.328886513380045,4.4687492477194395,0,2,19,0
1511,Security System,14.148061714938908,0.7497171538238298,1,4,18,1
1512,Thermostat,22.32594039832907,4.074291137674038,1,3,57,1
1513,Thermostat,12.173470558140636,7.671994142877836,1,0,47,1
1514,Camera,20.309218837720632,9.160245738147317,0,1,59,0
1515,Smart Speaker,10.978335566705484,4.19362165692738,1,3,29,1
1516,Smart Speaker,17.15171332554389,4.293499686102881,1,4,16,1
1517,Security System,17.69900932623277,7.056008352604156,1,1,46,0
1518,Security System,4.5881470887284586,9.433442810942239,1,1,40,0
1519,Smart Speaker,8.988577385931576,2.7439033083696662,1,2,8,1
1520,Camera,15.476600678643562,4.457427644725574,1,4,34,1
1521,Smart Speaker,2.161370292332605,7.980135111167781,0,2,6,0
1522,Camera,8.99619441242948,6.135966336802981,1,1,45,0
1523,Security System,13.067787457608024,1.194804805243152,1,2,45,1
1524,Lights,23.91127558654901,6.31455408206643,1,4,53,0
1525,Security System,11.651538721627357,1.9487882175135365,1,3,30,1
1526,Security System,19.677333792186605,5.151137747376201,1,0,44,1
1527,Thermostat,10.653581199065517,5.338122349838341,1,3,34,1
1528,Thermostat,19.21518198156316,8.77441328602735,1,1,21,1
1529,Thermostat,14.492247838072547,4.678693312723137,1,3,52,1
1530,Thermostat,21.334992875306362,2.866479980135353,1,2,57,1
1531,Camera,10.157149980227583,2.3865668473387127,0,4,12,0
1532,Smart Speaker,14.701153865804754,8.755093579174927,0,3,49,0
1533,Lights,15.305438994542444,1.7930074587404612,0,3,6,0
1534,Security System,10.308499132311123,4.316098752743123,1,4,39,1
1535,Camera,3.8913330266558157,1.9530138377767754,0,2,6,0
1536,Lights,2.6986460624398854,7.755709997132316,0,0,53,0
1537,Camera,0.8917814390913779,4.796289135748728,0,3,4,0
1538,Camera,21.028055209762545,3.5763225365124396,0,1,53,0
1539,Security System,6.057160437609322,3.6748864422020215,1,2,9,1
1540,Smart Speaker,5.4704086081215495,8.536920646557496,0,2,5,0
1541,Thermostat,17.79683191001254,5.582362147514937,0,3,10,0
1542,Smart Speaker,8.020378657553707,7.20689172619951,1,4,47,0
1543,Security System,12.39205027167816,8.980681310881776,0,3,8,0
1544,Security System,4.319010034490223,9.027242592802356,1,3,23,0
1545,Security System,23.054024454356277,3.3522396379448454,0,4,4,0
1546,Lights,20.512162900405077,9.529267505149214,0,1,58,0
1547,Smart Speaker,20.799056139677578,0.3462712319445939,0,4,37,0
1548,Smart Speaker,10.059183091442122,3.8306720540600403,1,3,7,1
1549,Camera,18.41548852211856,8.968408689337531,0,0,6,0
1550,Camera,3.881089651659834,2.818905110188131,0,4,45,0
1551,Camera,0.7025465609068365,2.803506358181052,1,1,51,0
1552,Security System,0.9693639155836609,3.0959606223106984,0,4,42,0
1553,Smart Speaker,14.28514082900717,6.16190250998453,0,4,15,0
1554,Security System,11.201780273326609,4.439494478582103,0,2,35,0
1555,Lights,12.673360699350214,7.294674879898091,0,2,50,0
1556,Camera,0.675383799804656,8.959615361390192,0,3,32,0
1557,Security System,10.433135561949504,6.77457381193432,1,3,14,1
1558,Security System,17.37460178822023,2.1242205299559975,1,4,35,1
1559,Lights,10.903301996234742,9.333550833368971,1,0,11,1
1560,Thermostat,17.707151348337224,2.7184794461400372,0,3,10,0
1561,Smart Speaker,5.975945663325618,1.5839535237487656,0,4,17,0
1562,Thermostat,19.60883710532055,0.9906760607235129,0,4,13,0
1563,Camera,14.32813415065613,5.677499032595039,0,4,57,0
1564,Security System,5.4529328366027965,1.226248378558453,0,4,34,0
1565,Lights,6.062931182565074,1.4738812527150447,1,4,45,0
1566,Lights,15.258715917384121,3.070301757895417,1,2,51,1
1567,Smart Speaker,20.00358044049242,2.888364795876192,1,1,5,1
1568,Thermostat,10.267252877685147,6.081971152288209,0,1,48,0
1569,Smart Speaker,6.570060084498417,8.185778266779547,1,4,10,0
1570,Security System,20.87477276239911,7.637361596408635,1,3,32,1
1571,Smart Speaker,16.227804856144623,2.69859610169312,1,0,12,1
1572,Lights,11.030008951152299,2.5285739300612016,1,4,52,1
1573,Lights,11.965654589063593,9.661336148058979,0,0,13,0
1574,Camera,5.3000269965053155,0.18153879176040524,0,2,21,0
1575,Camera,15.229861806523832,8.809233277296137,1,1,48,0
1576,Security System,8.930448997757884,2.0773123393118094,1,2,54,1
1577,Thermostat,23.89766165184721,9.478114798588702,1,3,53,0
1578,Smart Speaker,11.784312608654364,3.4888421197924453,1,3,58,1
1579,Security System,11.91831174545591,4.459482561543197,1,4,33,1
1580,Camera,13.797517004150789,7.100494078049372,1,3,54,0
1581,Smart Speaker,22.04376607329055,5.917923609585277,1,3,41,0
1582,Camera,19.31922534670413,3.247599364097546,1,2,48,1
1583,Smart Speaker,11.101556640249273,5.582926067091453,1,0,51,1
1584,Thermostat,17.389432750360704,7.333998155192574,0,1,47,0
1585,Security System,14.276534221347898,0.5191159644346718,1,3,50,1
1586,Smart Speaker,12.07062564447935,0.21087312203147077,0,3,54,0
1587,Lights,5.019420660432237,4.6348626968216236,0,2,32,0
1588,Lights,11.402502191189937,1.4051825162547906,1,1,12,1
1589,Smart Speaker,6.276736795030504,6.677008485500672,1,2,46,0
1590,Smart Speaker,21.998790521513886,2.219119316651599,0,0,35,1
1591,Smart Speaker,8.382060117164153,4.385225957277142,0,2,36,0
1592,Lights,22.87820434153425,2.056942275055263,1,1,38,1
1593,Lights,13.026799317225713,5.5299874989163325,0,1,48,0
1594,Smart Speaker,15.341292898889767,1.2489292479072323,1,3,28,1
1595,Camera,13.259100445499202,0.32875784259605456,1,0,13,1
1596,Camera,3.540444498717471,0.6062032172563021,0,4,12,0
1597,Thermostat,9.331798646686613,9.547158571001567,1,3,22,1
1598,Security System,2.8299336385241625,1.5086335642482647,0,2,44,0
1599,Camera,15.13942003830947,7.1139347060546685,1,2,2,1
1600,Lights,11.001543587210314,0.7724694218059799,1,1,29,1
1601,Camera,18.782646831917017,1.1707874871283035,0,1,13,0
1602,Thermostat,5.681056303485191,5.137874888952413,0,1,35,0
1603,Thermostat,4.3673023730893705,4.702222208528002,1,4,13,1
1604,Security System,10.048807427648544,9.520645063454708,1,4,57,0
1605,Camera,22.274756505631956,9.453870984905299,0,3,34,0
1606,Lights,17.194912652791675,7.818125561170405,1,4,19,1
1607,Lights,10.34470518263359,6.060808118260763,0,1,9,0
1608,Smart Speaker,12.655895989226298,4.604107142190809,0,3,52,0
1609,Lights,2.479005762661811,3.6261674898513685,0,3,31,0
1610,Security System,23.63753356483866,9.476166715057998,1,0,33,1
1611,Security System,16.160571660330596,6.0687972331043865,0,4,27,0
1612,Lights,7.206995608890428,5.832818024091345,1,2,45,0
1613,Lights,14.266497264058241,2.3958211055122574,0,2,2,0
1614,Smart Speaker,3.0728356026213586,0.5623083970626194,1,0,15,1
1615,Lights,23.197161716978215,9.45736693961949,1,1,19,1
1616,Smart Speaker,4.6074472152591,3.205979062562074,0,0,57,0
1617,Smart Speaker,15.728712474297533,4.481631330912141,0,1,31,0
1618,Lights,6.268179869664865,1.2349354414984979,0,4,57,0
1619,Thermostat,17.36269249224059,8.38555086610199,1,4,16,1
1620,Thermostat,18.755302130146603,0.37355514527371325,1,3,43,1
1621,Smart Speaker,16.325363629418668,8.356508544781056,1,3,15,1
1622,Lights,14.940737315997024,1.4888216266008714,0,3,6,0
1623,Thermostat,21.473023707872276,8.876984715048406,0,3,14,0
1624,Lights,2.347727708259314,7.324749109627958,0,2,27,0
1625,Lights,8.276496995834588,1.7302355988223206,0,3,38,0
1626,Lights,6.33475577132488,5.701598129308734,0,3,19,0
1627,Camera,23.718328108537406,3.1952975121166727,1,3,37,1
1628,Lights,9.650659822171527,1.8645076792246764,0,1,43,0
1629,Camera,17.71639843214937,8.605903774169974,1,3,4,1
1630,Smart Speaker,16.591041351203607,4.094875388421571,0,0,58,0
1631,Thermostat,5.483909080718377,4.045582772217287,0,3,26,0
1632,Thermostat,6.1164454849714565,1.7818780805855383,0,3,9,0
1633,Thermostat,7.110187243496301,3.892350193249209,0,2,41,0
1634,Thermostat,10.161491039095411,8.729006778655616,0,3,49,0
1635,Thermostat,6.00663904278738,3.694974233847396,1,1,40,0
1636,Thermostat,0.9618098445509233,9.520875268747902,0,4,15,0
1637,Thermostat,21.165736834969096,9.468458102163035,1,3,41,0
1638,Smart Speaker,23.191831037450775,1.5344967271427257,1,3,37,1
1639,Lights,8.526904095241846,1.8553814098741843,1,3,4,1
1640,Security System,8.454911666498612,8.640473296285702,1,2,26,1
1641,Camera,0.6666576001977182,3.98833309735472,0,4,52,0
1642,Security System,16.48589117576379,0.14330242460179243,0,2,18,0
1643,Security System,19.897837550092774,2.811331015083173,0,2,41,0
1644,Lights,3.9452950584600743,6.016527032636043,0,2,53,0
1645,Lights,4.252159210128042,8.012733063003683,0,1,59,0
1646,Lights,19.066956374328786,1.4205473092232697,1,4,35,1
1647,Thermostat,14.982832586322399,1.1943595077256801,0,1,54,0
1648,Smart Speaker,1.5542231042513497,9.228717270366083,0,1,41,0
1649,Thermostat,15.12985427586362,7.5363688414435686,1,4,41,0
1650,Smart Speaker,7.759566486828502,5.938818047702976,0,1,29,0
1651,Smart Speaker,9.16504115356488,7.714949220959688,0,4,53,0
1652,Security System,18.588688329976684,4.3456581769357205,1,3,24,1
1653,Security System,19.55697702780635,7.608711898360353,0,2,4,0
1654,Smart Speaker,9.90838073073602,3.7808496136179044,1,1,21,1
1655,Smart Speaker,22.758093996149338,2.5165362676767633,1,4,39,1
1656,Thermostat,10.051873871873697,7.31723287080039,0,0,7,0
1657,Thermostat,18.638146827907583,4.254755692356956,1,1,23,1
1658,Security System,11.871115717260087,9.815633332829329,0,1,40,0
1659,Lights,21.592009673268976,3.5599033048502,0,4,59,0
1660,Smart Speaker,21.8323892257792,9.225101463257552,0,0,21,0
1661,Thermostat,2.5542949849704706,9.336329230814087,1,0,1,1
1662,Security System,22.507593285790303,2.494344175940987,1,3,59,1
1663,Thermostat,19.900068775729768,8.002389697721332,1,1,41,0
1664,Smart Speaker,19.09580178634767,4.387437600931195,1,2,25,1
1665,Smart Speaker,5.2214164826097775,9.183494799580446,1,1,31,0
1666,Camera,19.420301405734627,4.556230299088864,1,2,55,1
1667,Lights,20.478119265098364,7.4686068016399245,1,2,44,0
1668,Camera,7.295032859672547,4.722977350721599,1,4,38,0
1669,Security System,22.878111841514606,2.3552274815572765,1,1,45,1
1670,Thermostat,1.67171344038036,2.0735662765523943,1,4,5,1
1671,Security System,4.022867451307782,4.311768823137821,1,3,53,0
1672,Smart Speaker,13.133156744210586,7.579397104440727,0,2,31,0
1673,Camera,14.031123071374278,6.090207703289591,1,0,51,1
1674,Camera,15.661026957571229,6.9174299700153785,0,2,58,0
1675,Camera,0.8987745389134618,2.8950308722462306,0,3,1,0
1676,Security System,23.068619203620063,4.866209924980295,0,2,54,0
1677,Smart Speaker,1.5478201792523838,0.5395131231963373,0,4,56,0
1678,Thermostat,3.861955888999956,8.193570917985394,1,1,30,0
1679,Thermostat,0.829341161862339,9.89993240617476,0,0,18,0
1680,Security System,13.821173182411226,4.128102719984241,0,4,8,0
1681,Camera,22.408271772142847,0.20854016600227915,0,1,56,0
1682,Lights,16.14975840289091,1.780947131554379,1,0,26,1
1683,Security System,19.83245050929004,6.560016089729147,0,3,40,0
1684,Security System,0.8121082812766319,6.159585250218206,0,2,58,0
1685,Smart Speaker,13.237359514273562,7.899860723896885,1,0,15,1
1686,Thermostat,11.299729971379765,2.613451708514575,1,3,19,1
1687,Security System,12.225746689188636,7.6599559639166275,1,1,10,1
1688,Security System,2.197009855376917,6.9110418130843305,1,0,24,1
1689,Camera,16.584230985128727,3.295863527367049,1,3,16,1
1690,Camera,12.32567974917791,5.500332665763923,1,1,43,0
1691,Lights,18.480997971739704,1.5580107041334346,1,4,31,1
1692,Smart Speaker,11.90432990045031,4.580388584012268,1,2,44,1
1693,Lights,4.010468451321154,8.823853661600845,1,3,16,0
1694,Camera,15.734038420828817,4.269794660271368,0,4,16,0
1695,Thermostat,4.551079509471406,8.411710394106677,1,1,28,0
1696,Camera,21.00127223883815,5.943508316070974,0,0,20,0
1697,Smart Speaker,14.908231618127175,1.999579459713332,0,2,35,0
1698,Camera,4.194291263588425,5.852951822509175,1,1,59,0
1699,Smart Speaker,23.11494435080836,5.109234958654928,1,3,9,1
1700,Smart Speaker,12.681588388380035,4.046549218444202,1,2,40,1
1701,Smart Speaker,2.2131136189838925,1.2843413512090964,1,4,10,1
1702,Smart Speaker,15.23057325375408,4.225415772087575,0,2,45,0
1703,Smart Speaker,6.45017431480104,0.8203475247723084,0,4,18,0
1704,Thermostat,19.386796119116607,1.0778136088476375,1,1,45,1
1705,Lights,19.71881872880548,4.217573676033888,0,0,45,0
1706,Security System,23.505262862584555,3.123276671487791,1,2,15,1
1707,Lights,12.293933979075836,9.262888826036011,0,0,45,0
1708,Smart Speaker,11.191486673601823,3.8194874732646786,0,0,30,1
1709,Thermostat,18.206676727992296,7.602795408513791,1,2,48,0
1710,Camera,3.6130604240352744,5.349450511025803,1,2,32,0
1711,Thermostat,13.352514574138418,7.070448119559121,0,0,40,0
1712,Smart Speaker,13.336818603074997,2.675148231852452,1,3,27,1
1713,Thermostat,2.6026183860440995,9.424859231099457,0,3,27,0
1714,Thermostat,10.322626009412469,5.347876119452797,1,2,19,1
1715,Smart Speaker,20.552192766329245,8.330108305723972,1,0,10,1
1716,Thermostat,20.619610116874515,3.713952365413524,1,0,44,1
1717,Security System,2.8320851256125037,1.092092355600193,1,1,46,0
1718,Security System,2.6319407445740253,6.769745312436403,1,0,6,1
1719,Thermostat,6.673343709545479,0.1768205185405024,1,3,53,0
1720,Camera,21.057002470018848,4.805400467998532,1,1,24,1
1721,Smart Speaker,3.529210749227225,2.0087388363979466,0,3,9,0
1722,Security System,17.419924861744988,6.311017493910085,1,4,27,1
1723,Camera,2.8773920609079258,9.796256744064737,0,2,7,0
1724,Thermostat,15.143739563073897,4.697588772574395,1,4,6,1
1725,Camera,8.867581529299903,8.1932327396041,0,2,54,0
1726,Lights,19.039478129697876,5.127063450816098,1,3,33,1
