"Category","Description","Nutrient Data Bank Number","Data.Alpha Carotene","Data.Ash","Data.Beta Carotene","Data.Beta Cryptoxanthin","Data.Carbohydrate","Data.Cholesterol","Data.Choline","Data.Fiber","Data.Kilocalories","Data.Lutein and Zeaxanthin","Data.Lycopene","Data.Manganese","Data.Niacin","Data.Pantothenic Acid","Data.Protein","Data.Refuse Percentage","Data.Retinol","Data.Riboflavin","Data.Selenium","Data.Sugar Total","Data.Thiamin","Data.Water","Data.Fat.Monosaturated Fat","Data.Fat.Polysaturated Fat","Data.Fat.Saturated Fat","Data.Fat.Total Lipid","Data.Household Weights.1st Household Weight","Data.Household Weights.1st Household Weight Description","Data.Household Weights.2nd Household Weight","Data.Household Weights.2nd Household Weight Description","Data.Major Minerals.Calcium","Data.Major Minerals.Copper","Data.Major Minerals.Iron","Data.Major Minerals.Magnesium","Data.Major Minerals.Phosphorus","Data.Major Minerals.Potassium","Data.Major Minerals.Sodium","Data.Major Minerals.Zinc","Data.Vitamins.Vitamin A - IU","Data.Vitamins.Vitamin A - RAE","Data.Vitamins.Vitamin B12","Data.Vitamins.Vitamin B6","Data.Vitamins.Vitamin C","Data.Vitamins.Vitamin E","Data.Vitamins.Vitamin K"
"TURKEY STKS","TURKEY STKS,BREADED,BATTERED,FRIED","5300","0","2.5","0","0","17.0","64","0","0.0","279","0","0","0.083","2.1","0.533","14.2","0","12","0.18","20.7","0.0","0.1","49.4","6.92","4.39","4.38","16.9","64.0","1 stick,  (2.25 oz)","0","","14","0.073","2.2","15","234","260","838","1.46","40","12","0.23","0.2","0.0","0.0","0.0"
"POULTRY","POULTRY,MECHANICALLY DEBONED,FROM BACKS&NECKS W/SKN,RAW","5301","0","0.96","0","0","0.0","130","0","0.0","272","0","0","0.019","4.63","0.824","11.39","0","74","0.129","10.7","0.0","0.05","62.66","10.44","4.96","7.45","24.73","227.0",".5 lb","0","","138","0.065","1.57","12","132","104","40","1.29","245","74","0.25","0.19","1.5","0.0","0.0"
"POULTRY","POULTRY,MECHANICALLY DEBONED,FROM BACKS&NECKS WO/SKN,RAW","5302","0","1.0","0","0","0.0","104","0","0.0","199","0","0","0.02","6.246","1.202","13.79","0","32","0.175","14.4","0.0","0.071","69.29","7.41","2.28","4.71","15.48","227.0",".5 lb","0","","123","0.069","1.73","13","154","128","51","1.82","107","32","0.35","0.32","3.0","0.0","0.0"
"POULTRY","POULTRY,MECHANICALLY DEBONED,FROM MATURE HENS,RAW","5303","0","1.15","0","0","0.0","143","0","0.0","243","0","0","0.019","5.254","0.772","14.72","0","45","0.14","15.7","0.0","0.096","62.95","9.3","4.55","4.73","19.98","227.0",".5 lb","0","","187","0.065","1.22","12","132","104","40","1.9","149","45","0.27","0.28","2.0","0.0","0.0"
"TURKEY","TURKEY,MECHANICALLY DEBONED,FROM TURKEY FRAMES,RAW","5304","0","1.1","0","0","0.0","95","0","0.0","201","0","0","0.015","1.969","0.673","13.29","0","0","0.134","26.5","0.0","0.048","69.09","5.02","4.51","5.31","15.96","227.0",".5 lb","0","","145","0.093","1.61","13","115","173","48","2.9","0","0","0.26","0.21","0.0","0.0","0.0"
"POULTRY FD PRODUCTS","POULTRY FD PRODUCTS,GROUND TURKEY,RAW","5305","0","0.87","0","0","0.0","79","0","0.0","149","0","0","0.018","3.493","0.69","17.46","0","2","0.133","18.9","0.0","0.055","71.97","3.1","2.0","2.25","8.26","453.6","1 lb","114","1 patty,  4 oz","13","0.09","1.25","19","156","233","94","1.93","5","2","0.34","0.35","0.0","0.35","0.6"
"POULTRY FD PRODUCTS","POULTRY FD PRODUCTS,GROUND TURKEY,CKD","5306","0","1.19","0","0","0.0","102","75","0.0","235","0","0","0.02","4.819","0.813","27.36","0","0","0.168","37.2","0.0","0.054","59.42","4.89","3.23","3.39","13.15","82.0","1 patty,  (4 oz, raw) (yield after cooking)","330","1 unit,  yield from 1 lb raw","25","0.09","1.93","24","196","270","107","2.86","0","0","0.33","0.39","0.0","0.34","0.9"
"CHICKEN","CHICKEN,CORNISH GAME HENS,MEAT&SKN,RAW","5307","0","0.8","0","0","0.0","101","0","0.0","200","0","0","0.016","5.675","0.609","17.15","39","32","0.17","11.8","0.0","0.073","68.18","6.16","2.77","3.89","14.02","168.0",".5 bird","0","","11","0.049","0.78","18","140","236","61","1.15","108","32","0.33","0.295","0.5","0.28","2.4"
"CHICKEN","CHICKEN,CORNISH GAME HENS,MEAT&SKN,CKD,RSTD","5308","0","1.04","0","0","0.0","131","56","0.0","260","0","0","0.015","5.897","0.593","22.27","37","32","0.199","15.5","0.0","0.067","58.68","8.0","3.6","5.05","18.21","257.0","1 bird, whole","129",".5 bird","13","0.061","0.91","18","146","245","64","1.49","106","32","0.28","0.307","0.5","0.36","2.4"
"CHICKEN","CHICKEN,CORNISH GAME HENS,MEAT ONLY,RAW","5309","0","0.9","0","0","0.0","91","0","0.0","116","0","0","0.017","6.744","0.636","20.04","57","22","0.216","15.8","0.0","0.092","75.84","1.07","0.81","0.85","3.33","239.0","1 bird, whole","120",".5 bird","12","0.053","0.74","21","160","269","68","1.31","75","22","0.4","0.385","0.6","0.21","2.4"
"CHICKEN","CHICKEN,CORNISH GAME HENS,MEAT ONLY,CKD,RSTD","5310","0","1.04","0","0","0.0","106","66","0.0","134","0","0","0.015","6.273","0.555","23.3","46","20","0.227","20.8","0.0","0.075","71.9","1.24","0.94","0.99","3.87","220.0","1 bird, whole","110",".5 bird","13","0.059","0.77","19","149","250","63","1.53","65","20","0.3","0.358","0.6","0.24","2.4"
"CHICKEN","CHICKEN,CANNED,NO BROTH","5311","0","0.8","0","0","0.8","50","74","0.0","184","0","0","0.0","2.4","0.0","25.3","0","53","0.1","18.4","0.0","0.0","64.9","3.279","1.978","2.25","8.1","205.0","1 cup","125","1 can,  (5 oz) yields","14","0.05","1.3","19","153","153","135","2.5","177","53","1.0","0.19","0.0","0.32","2.3"
"CHICKEN","CHICKEN,WING,FRZ,GLAZED,BARBECUE FLAV","5312","0","2.53","0","0","3.34","126","0","0.600000024","211","0","0","0.0","5.5","0.545","19.67","33","17","0.242","33.2","2.039999962","0.074","61.79","5.766","2.359","3.321","12.67","29.33","1 piece","86","1 serving","28","0.039","2.41","20","205","190","615","1.14","58","17","0.4","0.142","0.0","0.36","0.0"
"CHICKEN","CHICKEN,WING,FRZ,GLAZED,BARBECUE FLAV,HTD (MICROWAVE)","5313","0","3.04","0","0","3.84","156","0","0.899999976","248","0","0","0.0","7.1","0.711","25.34","33","20","0.296","41.7","2.099999905","0.081","53.89","6.297","2.599","3.655","13.9","74.32","1 serving","0","","38","0.049","2.74","27","272","254","837","1.55","68","20","0.48","0.21","0.5","0.38","0.0"
"DUCK","DUCK,YNG DUCKLING,DOM,WH PEKIN,BRST,MEAT&SKN,BNLESS,CKD,RSTD","5315","0","1.15","0","0","0.0","136","0","0.0","202","0","0","0.0","7.855","0.0","24.5","0","0","0.0","26.4","0.0","0.0","63.25","5.428","1.632","2.922","10.85","56.0","1 unit,  (yield from 1 lb ready-to-cook duck)","85","3 oz","8","0.0","3.26","0","0","0","84","0.0","0","0","0.0","0.0","2.8","0.0","0.0"
"DUCK","DUCK,YNG DUCKL,DOM,WH PEKIN,BRST,MEAT,BNLESS,CKD WO/SKN,BRLD","5316","0","1.4","0","0","0.0","143","0","0.0","140","0","0","0.0","10.35","0.0","27.6","0","0","0.0","29.0","0.0","0.0","68.25","0.871","0.378","0.578","2.5","174.0","1 cup, chopped or diced","44","1 unit,  (yield from 1 lb ready-to-cook duck)","9","0.0","4.49","0","0","0","105","0.0","0","0","0.0","0.0","3.2","0.0","0.0"
"DUCK","DUCK,YNG DUCKLING,DOM,WH PEKIN,LEG,MEAT&SKN,BONE IN,CKD,RSTD","5317","0","1.0","0","0","0.0","114","0","0.0","217","0","0","0.0","5.77","0.0","26.75","31","0","0.0","21.8","0.0","0.0","60.9","5.617","1.896","2.975","11.4","92.0","1 leg, bone removed (yield after cooking)","43","1 unit,  (yield from 1 lb ready-to-cook duck)","10","0.0","2.08","0","0","0","110","0.0","0","0","0.0","0.0","1.5","0.0","0.0"
"DUCK","DUCK,YNG DUCKL,DOM,WH PEKIN,LEG,MEAT,BONE IN,CKD WO/SKN,BRSD","5318","0","1.1","0","0","0.0","105","0","0.0","178","0","0","0.0","5.33","0.0","29.1","34","0","0.0","21.6","0.0","0.0","64.6","2.637","0.909","1.339","5.96","174.0","1 cup, chopped or diced, cooked","35","1 unit,  (yield from 1 lb ready-to-cook duck)","10","0.0","2.33","0","0","0","108","0.0","0","0","0.0","0.0","2.3","0.0","0.0"
"CHICKEN","CHICKEN,WING,FRZ,GLAZED,BBQ FLAV,HTD (CONVENTIONAL OVEN)","5320","0","2.28","0","0","3.36","136","0","0.5","242","0","0","0.0","6.03","0.603","22.24","33","21","0.26","34.2","1.940000057","0.117","57.25","6.737","2.838","3.966","14.87","95.96","1 serving","0","","28","0.0","1.97","21","233","218","559","1.3","69","21","0.55","0.183","0.0","0.44","0.0"
"CHICKEN NUGGETS","CHICKEN NUGGETS,FRZ,CKD","5321","0","2.24","0","0","14.09","43","41","2.099999905","296","0","0","0.301","4.461","1.017","15.27","0","0","0.063","17.3","0.0","0.1","48.59","8.862","4.376","3.992","19.82","0.0","","0","","31","0.139","1.18","26","198","265","557","1.24","0","0","0.12","0.174","0.0","1.27","11.0"
"CHICKEN NUGGETS","CHICKEN NUGGETS,FRZ,UNCKD","5322","0","2.13","0","0","14.38","36","46","2.400000095","276","0","0","0.279","6.736","0.832","13.89","0","16","0.055","17.0","0.0","0.106","51.55","8.266","4.393","3.575","18.06","0.0","","0","","22","0.135","1.06","17","169","249","424","0.81","53","16","0.23","0.331","0.0","1.18","10.0"
"CHICKEN PATTY","CHICKEN PATTY,FRZ,UNCKD","5323","0","1.98","0","0","13.61","45","45","1.200000048","292","0","0","0.254","6.63","1.081","14.33","0","11","0.054","21.4","0.0","0.073","50.04","8.98","5.204","4.013","20.04","0.0","","0","","20","0.207","0.93","25","196","248","518","0.94","37","11","0.23","0.155","0.0","1.18","11.1"
"CHICKEN PATTY","CHICKEN PATTY,FRZ,CKD","5324","0","1.92","0","0","12.84","43","34","0.300000012","287","0","0","0.26","4.764","1.09","14.85","0","0","0.072","23.3","0.0","0.083","50.82","8.337","4.805","3.662","19.58","0.0","","0","","19","0.09","0.95","24","208","261","532","1.05","0","0","0.29","0.183","0.0","1.28","4.2"
"CHICKEN BREAST TENDERS","CHICKEN BREAST TENDERS,CKD,CONVENTIONAL OVEN","5325","0","1.77","0","0","17.0","44","39","1.299999952","293","0","0","0.231","5.559","0.915","15.78","0","0","0.084","24.6","0.409999996","0.256","47.76","6.787","3.038","3.786","17.69","0.0","","0","","18","0.233","1.14","24","210","218","457","0.77","0","0","0.34","0.04","0.0","0.4","4.5"
"CHICKEN BREAST TENDERS","CHICKEN BREAST TENDERS,CKD,MICROWAVED","5326","0","1.87","0","0","17.56","45","41","0.0","252","0","0","0.235","6.514","0.994","16.35","0","0","0.098","30.6","0.0","0.324","51.34","5.71","2.79","3.2","12.89","0.0","","0","","14","0.316","1.0","26","216","225","446","0.77","0","0","0.44","0.037","0.0","0.37","4.2"
"CHICKEN BREAST TENDERS","CHICKEN BREAST TENDERS,UNCKD","5327","0","1.77","0","0","15.01","41","96","1.100000024","263","0","0","0.229","5.71","0.855","14.73","0","0","0.091","24.7","0.370000005","0.211","52.74","6.48","3.34","3.26","15.75","0.0","","0","","19","0.205","1.11","23","211","214","451","0.78","0","0","0.27","0.041","0.8","0.08","14.7"
"CHICKEN","CHICKEN,GROUND,RAW","5332","0","1.17","0","0","0.04","86","59","0.0","143","0","0","0.016","5.575","1.092","17.44","0","0","0.241","10.2","0.0","0.109","73.24","3.611","1.508","2.301","8.1","112.0","4 oz, crumbled","0","","6","0.065","0.82","21","178","522","60","1.47","0","0","0.56","0.512","0.0","0.27","0.8"
"CHICKEN","CHICKEN,GROUND,CRUMBLES,CKD,PAN-BROWNED","5333","0","1.57","0","0","0.0","107","59","0.0","189","0","0","0.016","7.107","1.327","23.28","0","0","0.302","14.3","0.0","0.121","64.92","4.879","2.08","3.11","10.92","85.05","3 oz, crumbled","0","","8","0.062","0.93","28","234","677","75","1.92","0","0","0.51","0.538","0.0","0.39","2.1"
"CHICK","CHICK,FEET,BOILED","5335","0","0.0","0","0","0.2","84","13","0.0","215","0","0","0.0","0.4","0.0","19.4","0","30","0.2","3.6","0.0","0.06","65.8","5.5","2.98","3.92","14.6","0.0","","0","","88","0.102","0.91","5","83","31","67","0.69","100","30","0.47","0.01","0.0","0.27","0.2"
"USDA CMDTY CHICK","USDA CMDTY CHICK,CND,MEAT ONLY,DRND","5336","0","0.89","0","0","0.0","83","74","0.0","162","0","0","0.019","6.505","0.755","27.52","0","12","0.171","24.5","0.0","0.051","67.29","2.047","1.313","1.572","5.72","0.0","","0","","12","0.061","1.16","22","156","189","271","1.94","41","12","0.23","0.266","0.0","0.27","2.0"
"USDA CMDTY","USDA CMDTY,CHICK,CND,MEAT ONLY,W/ H2O","5337","0","1.23","0","0","0.0","67","59","0.0","129","0","0","0.015","5.204","0.604","22.02","0","10","0.137","19.6","0.0","0.041","73.31","1.637","1.05","1.258","4.58","0.0","","0","","10","0.051","0.93","18","125","151","251","1.55","33","10","0.18","0.213","0.0","0.21","1.6"
"USDA CMDTY","USDA CMDTY,CHICK,CND,MEAT ONLY,W/ BROTH","5338","0","1.25","0","0","0.23","67","60","0.0","133","0","0","0.015","5.471","0.604","22.41","0","10","0.143","19.6","0.029999999","0.041","72.55","1.691","1.075","1.293","4.69","0.0","","0","","10","0.059","0.97","18","131","168","256","1.57","33","10","0.2","0.215","0.0","0.21","1.6"
"CHICKEN","CHICKEN,BROILERS OR FRYERS,BACK,MEAT ONLY,CKD,ROTISSERIE,ORI","5341","0","2.61","0","0","0.0","123","64","0.0","205","0","0","0.024","6.0","1.2","25.34","56","17","0.21","48.3","0.0","0.08","61.24","4.898","1.701","3.007","11.54","0.0","","0","","38","0.079","0.97","21","250","309","661","2.04","57","17","0.71","0.14","0.0","0.25","0.0"
"CHICKEN","CHICKEN,BROILERS OR FRYERS,BREAST,MEAT ONLY,CKD,ROTISSERIE,O","5342","0","1.72","0","0","0.0","89","64","0.0","148","0","0","0.015","9.987","1.442","29.07","24","5","0.135","32.6","0.0","0.084","66.67","1.412","0.48","0.843","3.49","0.0","","0","","14","0.042","0.48","26","256","296","341","0.91","18","5","0.28","0.325","0.0","0.17","0.0"
"CHICKEN","CHICKEN,BROILERS OR FRYERS,DRUMSTK,MEAT ONLY,CKD,ROTISSERIE,","5343","0","1.91","0","0","0.0","160","86","0.0","176","0","0","0.023","5.958","1.333","28.74","41","10","0.237","38.2","0.0","0.067","63.05","2.855","1.041","1.594","6.81","0.0","","0","","21","0.092","1.09","24","257","301","417","2.96","34","10","0.49","0.19","0.0","0.3","0.0"
"CHICKEN","CHICKEN,BROILERS OR FRYERS,SKN ONLY,CKD,ROTISSERIE,ORIGINAL","5344","0","1.7","0","0","0.12","141","46","0.0","406","0","0","0.029","5.737","1.2","17.66","0","56","0.121","18.5","0.109999999","0.036","43.76","16.793","5.423","9.994","37.24","0.0","","0","","25","0.045","0.98","26","248","245","381","1.03","186","56","0.59","0.138","0.0","0.36","0.0"
"CHICKEN","CHICKEN,BROILERS OR FRYERS,THIGH,MEAT ONLY,CKD,ROTISSERIE,OR","5345","0","1.56","0","0","0.0","130","68","0.0","196","0","0","0.018","5.433","1.262","24.06","29","13","0.233","27.0","0.0","0.055","63.89","4.878","1.673","2.866","11.09","0.0","","0","","13","0.084","0.97","21","217","264","337","2.01","45","13","0.45","0.176","0.0","0.25","0.0"
"CHICKEN","CHICKEN,BROILERS OR FRYERS,WING,MEAT ONLY,CKD,ROTISSERIE,ORI","5346","0","2.65","0","0","0.0","140","68","0.0","197","0","0","0.023","7.5","1.3","27.69","57","11","0.135","51.1","0.0","0.09","61.13","3.766","1.323","2.223","9.53","0.0","","0","","32","0.066","0.97","24","264","322","725","2.05","37","11","0.38","0.18","0.0","0.28","0.0"
"CHICKEN","CHICKEN,BROILERS OR FRYERS,BACK,MEAT & SKN,CKD,ROTISSERIE,OR","5347","0","2.36","0","0","0.03","128","59","0.0","260","0","0","0.026","5.928","1.2","23.23","0","28","0.185","40.1","0.029999999","0.068","56.44","8.162","2.723","4.924","18.59","0.0","","0","","35","0.069","0.97","23","249","291","584","1.77","92","28","0.68","0.139","0.0","0.28","0.0"
"CHICKEN","CHICKEN,BROILERS OR FRYERS,BREAST,MEAT & SKN,CKD,ROTISSERIE,","5348","0","1.72","0","0","0.02","96","62","0.0","184","0","0","0.017","9.397","1.408","27.48","0","12","0.133","30.6","0.02","0.078","63.49","3.548","1.166","2.114","8.18","0.0","","0","","15","0.043","0.55","26","255","289","347","0.92","41","12","0.32","0.299","0.0","0.2","0.0"
"CHICKEN","CHICKEN,BROILERS OR FRYERS,DRUMSTK,MEAT & SKN,CKD,ROTISSERIE","5349","0","1.87","0","0","0.02","156","79","0.0","215","0","0","0.024","5.921","1.311","26.86","0","18","0.218","34.8","0.02","0.062","59.78","5.22","1.785","3.02","11.98","0.0","","0","","21","0.084","1.07","25","255","291","411","2.63","60","18","0.51","0.181","0.0","0.31","0.0"
"CHICKEN","CHICKEN,BROILERS OR FRYERS,THIGH,MEAT & SKN,CKD,ROTISSERIE,O","5351","0","1.58","0","0","0.02","132","64","0.0","233","0","0","0.02","5.487","1.251","22.93","0","21","0.213","25.5","0.02","0.052","60.34","6.979","2.334","4.123","15.7","0.0","","0","","15","0.077","0.97","22","222","260","345","1.84","70","21","0.47","0.169","0.0","0.27","0.0"
"CHICKEN","CHICKEN,BROILERS OR FRYERS,WING,MEAT & SKN,CKD,ROTISSERIE,OR","5352","0","2.33","0","0","0.04","140","60","0.0","266","0","0","0.025","6.912","1.267","24.34","0","26","0.13","40.2","0.039999999","0.072","55.34","8.109","2.69","4.814","18.77","0.0","","0","","29","0.059","0.97","24","258","296","610","1.71","87","26","0.45","0.166","0.0","0.3","0.0"
"USDA CMDTY","USDA CMDTY,CHICK FAJITA STRIPS,FRZ","5353","0","2.88","0","0","2.23","88","68","0.0","135","0","0","0.066","4.779","0.726","18.56","0","5","0.213","16.7","0.0","0.1","70.6","2.333","1.089","1.596","5.73","9.39","1 strip","0","","13","0.03","0.99","22","277","284","799","1.37","0","0","0.54","0.387","0.0","0.22","0.2"
"USDA CMDTY","USDA CMDTY,TURKEY TACO MEAT,FRZ,CKD","5354","0","2.58","0","0","3.03","71","53","0.0","148","0","0","0.165","2.982","0.595","16.8","0","0","0.334","17.9","0.0","0.078","70.0","2.59","2.11","1.765","7.58","183.43","1 cup","0","","69","0.03","1.8","27","180","297","632","2.52","0","0","2.17","0.3","0.0","0.25","0.7"
"USDA COMMODITY","USDA COMMODITY,TURKEY HAM,DK MEAT,SMOKED,FRZ","5600","0","3.2","0","0","3.1","64","0","0.0","118","0","0","0.0","4.12","0.0","16.3","0","16","0.27","38.2","1.200000048","0.23","73.5","1.337","0.873","1.2","4.0","28.35","1 oz","28","1 serving","7","0.0","1.0","16","289","253","909","2.1","53","16","0.8","0.06","0.0","0.0","0.0"
"EMU","EMU,GROUND,RAW","5621","0","1.0","0","0","0.0","69","0","0.0","134","0","0","0.027","7.485","2.74","22.77","0","0","0.457","30.5","0.0","0.27","72.87","1.607","0.557","1.022","4.03","116.99","1 patty","0","","7","0.199","4.02","24","222","320","56","3.48","0","0","6.75","0.642","0.0","0.24","0.0"
"EMU","EMU,GROUND,CKD,PAN-BROILED","5622","0","1.17","0","0","0.0","87","0","0.0","163","0","0","0.03","8.925","3.08","28.43","0","0","0.545","43.5","0.0","0.318","65.83","1.953","0.677","1.242","4.65","109.44","1 patty,  (yield from 135.8 g raw meat)","85","1 serving,  ( 3 oz )","8","0.238","5.01","29","269","375","65","4.56","0","0","8.52","0.833","0.0","0.24","3.6"
"EMU","EMU,FAN FILLET,RAW","5623","0","1.1","0","0","0.0","71","0","0.0","103","0","0","0.029","7.397","2.708","22.5","0","0","0.451","32.5","0.0","0.267","74.62","0.319","0.109","0.201","0.8","513.02","1 fan fillet","85","1 serving,  ( 3 oz )","3","0.211","4.5","42","236","300","120","3.5","0","0","6.67","0.634","0.0","0.22","0.0"
"EMU","EMU,FAN FILLET,CKD,BRLD","5624","0","1.3","0","0","0.0","82","0","0.0","154","0","0","0.026","9.814","3.387","31.27","0","0","0.599","46.1","0.0","0.35","66.43","0.917","0.318","0.583","2.3","393.67","1 steak","85","1 serving,  ( 3 oz )","6","0.232","4.56","30","272","397","53","3.19","0","0","9.37","0.916","0.0","0.23","0.0"
"EMU","EMU,FLAT FILLET,RAW","5625","0","0.93","0","0","0.0","71","0","0.0","102","0","0","0.028","6.786","2.484","22.25","0","0","0.414","31.5","0.0","0.245","75.4","0.295","0.102","0.187","0.74","354.12","1 flat fillet","0","","3","0.205","5.0","31","229","240","150","3.0","0","0","6.12","0.582","0.0","0.22","0.0"
"EMU","EMU,FULL RUMP,RAW","5626","0","1.14","0","0","0.0","85","0","0.0","112","0","0","0.029","7.504","2.747","22.83","0","4","0.458","32.5","0.0","0.36","73.79","0.516","0.329","0.448","1.64","694.62","1 full rump","0","","4","0.211","4.96","40","236","330","90","3.59","15","4","2.24","0.643","0.0","0.23","0.0"
"EMU","EMU,FULL RUMP,CKD,BRLD","5627","0","1.35","0","0","0.0","129","0","0.0","168","0","0","0.036","10.569","3.647","33.67","0","3","0.645","52.1","0.0","0.43","61.97","1.079","0.613","0.87","2.68","495.96","1 full rump, cooked ( yield from 695 g raw meat )","85","1 serving,  ( 3 oz )","7","0.285","6.89","34","323","324","110","4.32","11","3","2.2","0.987","0.0","0.26","0.0"
"EMU","EMU,INSIDE DRUM,RAW","5628","0","1.15","0","0","0.0","67","0","0.0","108","0","0","0.028","7.304","2.674","22.22","0","5","0.446","31.4","0.0","0.42","74.73","0.532","0.256","0.386","1.49","572.04","1 inside drum","0","","4","0.205","5.23","26","229","318","102","4.33","17","5","2.26","0.626","0.0","0.22","0.0"
"EMU","EMU,INSIDE DRUMS,CKD,BRLD","5629","0","1.3","0","0","0.0","91","0","0.0","156","0","0","0.034","10.164","3.508","32.38","0","3","0.621","49.6","0.0","0.41","64.31","0.859","0.408","0.654","2.01","416.39","1 inside drum, cooked ( yield from 572 g raw meat )","85","1 serving,  ( 3 oz )","6","0.272","7.27","33","307","312","118","5.09","10","3","2.4","0.949","0.0","0.25","0.0"
"EMU","EMU,OUTSIDE DRUM,RAW","5630","0","1.0","0","0","0.0","78","0","0.0","103","0","0","0.025","7.245","2.5","23.08","0","0","0.442","36.3","0.0","0.258","74.87","0.202","0.07","0.122","0.48","422.22","1 outside drum","0","","3","0.199","4.5","29","225","320","100","4.5","0","0","6.92","0.676","0.0","0.17","0.0"
"EMU","EMU,OYSTER,RAW","5631","0","0.95","0","0","0.0","81","0","0.0","141","0","0","0.027","7.499","2.745","22.81","0","0","0.458","29.8","0.0","0.271","72.57","1.937","0.671","1.231","4.86","299.64","1 steak","0","","4","0.194","5.5","30","217","250","150","6.0","0","0","6.76","0.643","0.0","0.24","0.0"
"EMU","EMU,TOP LOIN,CKD,BRLD","5632","0","1.27","0","0","0.0","88","0","0.0","152","0","0","0.031","9.124","3.149","29.07","0","0","0.557","43.5","0.0","0.325","67.37","1.249","0.433","0.794","3.13","244.13","1 steak","85","1 serving,  ( 3 oz )","9","0.28","5.07","30","274","374","58","3.42","0","0","8.71","0.852","0.0","0.23","0.0"
"OSTRICH","OSTRICH,GROUND,RAW","5641","0","0.73","0","0","0.0","71","0","0.0","165","0","0","0.017","4.377","1.08","20.22","0","0","0.267","33.0","0.0","0.182","71.07","2.654","0.91","2.177","8.7","108.79","1 patty","435","4 patty","7","0.128","2.91","20","199","291","72","3.51","0","0","4.61","0.475","0.0","0.24","0.0"
"OSTRICH","OSTRICH,GROUND,CKD,PAN-BROILED","5642","0","0.83","0","0","0.0","83","66","0.0","175","0","0","0.017","6.557","1.21","26.15","0","0","0.268","33.5","0.0","0.213","67.12","2.156","0.739","1.793","7.07","93.25","1 patty","85","1 serving,  ( 3 oz )","8","0.136","3.43","23","224","323","80","4.33","0","0","5.74","0.501","0.0","0.24","3.5"
"OSTRICH","OSTRICH,FAN,RAW","5643","0","0.61","0","0","0.0","73","0","0.0","117","0","0","0.017","4.722","1.165","21.81","0","0","0.288","34.9","0.0","0.196","75.93","0.95","0.5","0.95","2.65","0.0","","0","","6","0.136","4.38","22","211","308","75","3.71","0","0","4.97","0.513","0.0","0.2","0.0"
"OSTRICH","OSTRICH,INSIDE LEG,RAW","5644","0","0.61","0","0","0.0","66","0","0.0","111","0","0","0.018","4.847","1.196","22.39","0","0","0.295","36.4","0.0","0.201","75.97","0.6","0.38","0.6","1.72","85.0","1 serving,  ( 3 oz )","0","","5","0.141","2.3","22","220","320","72","3.87","0","0","5.1","0.526","0.0","0.2","0.0"
